Geneid	0	2	5	10	15	21	28	35	42	49	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-Y11_RS05420	1.0	0.693071297853291	0.613745749142463	0.47550767169984237	0.37190920618819195	0.36329315563044406	0.2976908373156917	0.2999905723211539	0.29040218371510396	0.35129266522998526	host	gene-Y11_RS05420	None	None	15.42977961797636
gene-Y11_RS06050	1.0	0.5385559575590549	0.43985811551573617	0.5637991211764604	0.5790157831929074	0.5523950564352366	0.6318723850871083	0.9259314148476553	0.9895011728869857	0.8406560290577257	host	gene-Y11_RS06050	None	None	0.7185600326221293
gene-Y11_RS20260	1.0	0.9130721739597305	0.8777860665127168	0.7804123395225953	0.6408229684765483	0.6426232974536026	0.6316145696570359	0.5731088365524587	0.5271614036684272	0.6085336503842198	host	gene-Y11_RS20260	None	None	4.090880582789483
gene-Y11_RS07770	1.0	0.7619100190170586	0.6792403534860084	0.593972644901916	0.5232979216571962	0.4832616501875345	0.4815014350362617	0.4626157022743414	0.4357796250270074	0.49867942052018255	host	hisF	None	None	5.996640366240087
gene-Y11_RS01620	0.6451436942033455	0.5982472564126635	0.5588443946491799	0.5113593304452582	0.5424078357916653	0.5467921653302692	0.4804510784814571	0.7385980584476812	0.9346180660199758	1.0	host	gene-Y11_RS01620	None	None	0.5584775804956075
gene-phiR1-37_gp337	0.00017009566020989477	0.07893165614279919	0.11624405929671977	0.19150752003228413	0.26927041285707615	0.410267894323061	0.5183845772250587	0.614084886046845	0.8370192041414042	1.0	phage	g337	middle	late	54.74315884451202
gene-Y11_RS04855	0.9926018161048861	0.8127735172762326	0.8301646856610725	0.8388161118294497	0.8356142668559182	0.8321988821525128	1.0	0.9585748109497304	0.8732706605610511	0.9357516261313256	host	yciH	None	None	0.8520682361671789
gene-Y11_RS20505	1.0	0.42023200985969	0.44458394150828456	0.44776739319289904	0.459978924703669	0.5843030600501026	0.5331719176391752	0.7649303017746211	0.9414002960181911	0.860828570553815	host	gene-Y11_RS20505	None	None	0.46228306015547266
gene-Y11_RS01110	1.0	0.42533305937647736	0.3899829147245014	0.4216030818241128	0.3109373655618528	0.31495139958910306	0.4578861494638923	0.6015883137236874	0.6803032065945829	0.5744272179948269	host	idnO	None	None	0.9599852234641089
gene-Y11_RS02390	1.0	0.7257763167074542	0.5401231479666184	0.3926724000266534	0.2713591174332634	0.2948911528298487	0.31376357765372015	0.308378916295529	0.3100212737600517	0.3230269173151373	host	solA	None	None	5.254659578275046
gene-Y11_RS08110	0.5291361361417237	0.2554633166246701	0.23136071928737637	0.302547859163646	0.3474739454089192	0.3578121865883646	0.6871077463666591	0.48612680164225197	1.0	0.608071076576181	host	darC	None	None	1.2579649256623295
gene-Y11_RS15310	0.6138539746671168	1.0	0.8523433778216886	0.686731010961345	0.6106262280530798	0.632673858564731	0.49166454310918534	0.5532750583493335	0.4961116195435047	0.5030665409130896	host	tsgA	None	None	4.62989884083259
gene-Y11_RS20110	1.0	0.6392032500017433	0.6686742454873998	0.5683550623977794	0.575762129637986	0.5687987415438372	0.6251451554461319	0.6412197898428467	0.6498588460692483	0.6800035770604725	host	gene-Y11_RS20110	None	None	0.9367406443501827
gene-Y11_RS19960	1.0	0.6203772288088395	0.6338413454009564	0.6336649344655548	0.6760578324420385	0.7184451917222038	0.8914480267634531	0.9090266335031649	0.9528349227829108	0.8416552142369979	host	kch	None	None	0.5816899957828809
gene-Y11_RS18720	1.0	0.6150094235100031	0.663881307937058	0.5932332056878652	0.5817152352378401	0.575381730561035	0.6074133663309056	0.6591105990303563	0.6601782383998969	0.6148971767515253	host	gene-Y11_RS18720	None	None	0.33099414377194625
gene-Y11_RS11915	0.4863412915756913	0.3250357349212115	0.6507897014818159	0.6402576345317353	0.935636330180553	0.5713819193925057	0.42889539407927524	0.081230865256347	0.5261914403297704	1.0	host	gene-Y11_RS11915	None	None	0.010207404161861283
gene-Y11_RS18360	1.0	0.8323695806029451	0.6188160359841277	0.4408037379192246	0.30606484401550205	0.3160359956147292	0.3352342101135142	0.35845539410459987	0.39305373932506255	0.3826729702631501	host	apaH	None	None	9.112034861387894
gene-Y11_RS06120	0.239485958959518	0.26675881053789857	0.22890303349878674	0.5254633465667851	0.7678824440503723	0.20097284013176459	0.21119823984431257	1.0	0.2591091150730571	0.273568700174419	host	gene-Y11_RS06120	None	None	0.031229769913200284
gene-Y11_RS11065	0.8477638309664868	1.0	0.7919508615971731	0.6830330873760796	0.4701759604228954	0.4931978507086938	0.47021521316732473	0.4311364047162271	0.436592968909445	0.4281194958880862	host	mltC	None	None	9.383477106776212
gene-Y11_RS12120	0.9620301100738875	1.0	0.885288744766708	0.7469948011590845	0.680950327967481	0.6500758959347688	0.681024732304672	0.5674790193422659	0.6266540429149844	0.6463355562474847	host	rlmG	None	None	3.0463588922155935
gene-Y11_RS10605	1.0	0.6330300722841831	0.604496272928411	0.5177382307723171	0.5614401091731261	0.501339649292833	0.5396801175326585	0.5979302698626666	0.6393671406421245	0.627027265132152	host	gene-Y11_RS10605	None	None	0.8376262975134857
gene-Y11_RS00220	1.0	0.4840424400399883	0.39247538979938607	0.329858000233132	0.3189590406205369	0.3433311697546091	0.36211888606657616	0.3554109458401165	0.6821797170885485	0.6382275477107856	host	gene-Y11_RS00220	None	None	2.07502931312337
gene-Y11_RS06290	1.0	0.4773774838948593	0.682721306481628	0.7313766937175745	0.6412755448265531	0.599417307341228	0.3779492198836942	0.8351220291533141	0.7728133212568966	0.4895641028624901	host	gene-Y11_RS06290	None	None	0.002242567121410134
gene-Y11_RS00730	0.7590784412272967	1.0	0.8901533801937777	0.6748537207932593	0.5712530612769512	0.6129751478450641	0.5417030408460142	0.473691413173973	0.5388864995050417	0.5226946295413027	host	gene-Y11_RS00730	None	None	1.9822781823746025
gene-Y11_RS13530	0.7935340264169041	0.29672185699963766	0.28551704111206416	0.3058649371948166	0.37545793884179	0.5078460483940727	0.6093058787322212	0.8352691701034355	1.0	0.5724630932107037	host	gene-Y11_RS13530	None	None	0.5574696256409633
gene-Y11_RS19705	1.0	0.6880529698228072	0.7035108340600505	0.634545687515827	0.49481956603290095	0.5954492986869212	0.5082585633824165	0.6996781584755735	0.7551636334896725	0.8171554733064016	host	dkgB	None	None	0.6932186458696407
gene-Y11_RS15015	1.0	0.5447754101980018	0.5886693923049485	0.5459572502398796	0.5295150319576817	0.453829901675473	0.49760841413548856	0.4475451927187352	0.45930556486910695	0.43419094765840216	host	asd	None	None	7.050065475251803
gene-phiR1-37_gp076	0.000571899232277528	0.13113667588095176	0.19545816419279877	0.3511707063129267	0.32949417902970596	0.47231851722224855	0.5773336282746635	0.6292795550474659	0.7182034358210819	1.0	phage	g076	middle	late	49.22412309168382
gene-Y11_RS07275	0.7380115380029063	0.22196651148729243	0.3148930344312481	0.38742929174233864	0.4848275537264962	0.5470587470016746	0.7409141057975603	0.8722277747099509	1.0	0.8384670288669807	host	gene-Y11_RS07275	None	None	0.9784637907538715
gene-phiR1-37_gp241	0.00034432804522922697	0.07384627798019358	0.10321462724910972	0.1817656768270634	0.14058749033138676	0.1953555812267042	0.2298679988999264	0.3275704502808141	0.5276051887761497	1.0	phage	g241	late	late	58.446594312242524
gene-Y11_RS03935	1.0	0.6060516937795438	0.5868456667719723	0.4785313825802468	0.35607686895890006	0.34076634260483135	0.33955674426692584	0.33435984407441816	0.3758163499165152	0.3940359119070315	host	pdxH	None	None	9.035987166137279
gene-Y11_RS06730	1.0	0.7440207631874836	0.7786713279330999	0.6364953929109703	0.6026504540956874	0.5281352491709198	0.46647786598257757	0.5771692788356882	0.617415183144699	0.5230838072026246	host	flgC	None	None	0.8692298446908218
gene-Y11_RS03330	1.0	0.8494364576392148	0.7538745098906036	0.6031418473374718	0.65733798700571	0.5133806058900178	0.6576295846111326	0.6054805237231897	0.6483384067849175	0.5514093911086637	host	gene-Y11_RS03330	None	None	2.1266868039253386
gene-Y11_RS17245	1.0	0.949064712105016	0.8828083262329846	0.9067186442685536	0.8311659084891596	0.8451901050169695	0.7904551115577892	0.7409683666942634	0.7030896729152101	0.6811987862506806	host	priB	None	None	84.5534576360055
gene-Y11_RS14365	1.0	0.6746254940161871	0.5841609193204746	0.6774247418197598	0.6474650364691397	0.5823088092206304	0.6709108925638508	0.7971226813945285	0.6910831844207658	0.8958184922538385	host	gene-Y11_RS14365	None	None	1.4770226331092497
gene-Y11_RS02550	1.0	0.9515750180060298	0.8256161790883572	0.6071101634470736	0.4523236681897841	0.4042132124511821	0.36013388789527034	0.3438825812312465	0.34778330824338055	0.3551120204860008	host	nagZ	None	None	9.635127475061779
gene-Y11_RS20240	0.6738463678458374	0.2963177181811848	0.3416365902787502	0.36598394905629317	0.49524846713974663	0.4986069417074018	0.6727973531219474	0.47074754443738437	0.7569549153659588	1.0	host	gene-Y11_RS20240	None	None	1.2174779467330255
gene-Y11_RS20885	1.0	0.059886064287885586	0.0034258416812698177	0.002621421841281629	0.01608935058704614	0.02707045904121675	0.10430856606109126	0.0628586473556258	0.08143624245502781	0.004094323440904936		yopE	None	None	2.0756513953824065
gene-Y11_RS20870	0.757557625280108	0.08166086036874445	0.02335745239783538	0.01787290294444847	0.5484874600359803	0.02050743266650659	0.02155084080044006	1.0	0.02643970561969971	0.027915173487185613		gene-Y11_RS20870	None	late	0.1663702135586348
gene-Y11_RS14760	0.8441230469703648	0.42015408813388244	0.3938352763463953	0.5893385231632519	0.5413154668465708	0.6191882484710916	0.7628540704887332	0.8315304379300598	1.0	0.9960987828567447	host	gene-Y11_RS14760	None	None	0.8063430361177252
gene-Y11_RS11550	0.6662963977654449	0.32050387764065846	0.37569199624446037	0.4661018363368541	0.5065685807391302	0.5668312775264794	0.6683634754653559	0.7183350827992998	1.0	0.8448183720029475	host	gene-Y11_RS11550	None	None	0.8861924353705896
gene-Y11_RS05195	1.0	0.9414486615120687	0.7263802409850372	0.512688154568666	0.4353464709983534	0.3767726479638965	0.31346306718603867	0.4580570263566093	0.4094967061863887	0.46813651024699293	host	ansA	None	None	3.130700697320147
gene-Y11_RS00275	1.0	0.5856670317542556	0.48879678983846575	0.40385094523149556	0.4674311548255923	0.39761427943986294	0.47708344149253207	0.545283596004543	0.5697373857390908	0.5595111531448558	host	gene-Y11_RS00275	None	None	1.090353594082246
gene-Y11_RS14985	1.0	0.5090549003439643	0.5216573978921647	0.5186866468537452	0.5624409281737811	0.4788882339170718	0.5713806126412545	0.6139736515168007	0.7026071417287865	0.5279898089862685	host	gene-Y11_RS14985	None	None	3.043459292172314
gene-Y11_RS16110	1.0	0.7190511217096782	0.668118901651318	0.5143921463791997	0.48807733360020117	0.5062607754025568	0.5654841784920761	0.6953948418693617	0.7245583109429689	0.6329781666304582	host	rhtB	None	None	0.947959545201324
gene-Y11_RS04885	0.9186833794035695	0.9248797726400951	1.0	0.8287206763766817	0.7722466380504059	0.7709446046137185	0.7573398999895772	0.7209360738049323	0.7943840675136792	0.814193353565782	host	lapB	None	None	0.46770921620114403
gene-Y11_RS00185	1.0	0.7964224551282882	0.7080219880512835	0.6225969445065684	0.5629477466632765	0.5553886492864173	0.45834390230182936	0.5797627381450718	0.506582824378534	0.46651303030006847	host	napB	None	None	1.6645142423527581
gene-Y11_RS11925	1.0	0.39414243542088395	0.8087621630628516	0.3038026266211464	0.4439599925722292	0.5551526446452605	0.4477244604776071	0.6809456545403947	0.8821961298040267	0.6150933600067184	host	gene-Y11_RS11925	None	None	0.08767660340310955
gene-Y11_RS01145	1.0	0.9328899211354034	0.7181234568848434	0.5324505000889866	0.47727572340146507	0.40106544103347014	0.4432770727965947	0.5690393480172176	0.6156846219578964	0.6137276584454178	host	menF	None	None	0.9440199179706072
gene-Y11_RS19655	0.7244232826500527	0.9613947590481284	1.0	0.9008381765459034	0.8513089955638482	0.9340514232894233	0.8074509650103853	0.7860504883381603	0.8013980295096264	0.9229768892510894	host	gene-Y11_RS19655	None	None	2.103263898417624
gene-Y11_RS07400	1.0	0.6688229861301636	0.4169070619602571	0.48298460905877566	0.5259740595192262	0.45358792468951087	0.6215258166418871	0.6831131359444979	0.9018156781015552	0.9191778845827369	host	gene-Y11_RS07400	None	None	0.42077016563448577
gene-Y11_RS17970	0.8132538846103489	0.30820117257722474	0.3625331349079405	0.4803876380714852	0.5118121165574828	0.6711776765805819	0.9797442616694195	0.7508052786986142	1.0	0.882879707293175	host	gene-Y11_RS17970	None	None	0.908838793071579
gene-Y11_RS17890	0.9237847425857816	0.5157889943358125	0.6365336978949937	0.6484050234549329	0.7684793211930464	0.8283392808384621	0.7555692956731043	1.0	0.9340213922668499	0.9010861772165568	host	lsrK	None	None	0.2964734789490663
gene-Y11_RS19270	1.0	0.38816439602883573	0.4094326457265783	0.34813423420268574	0.3654025182137377	0.337949237477176	0.38552020706592527	0.3816039466303344	0.4166791941727364	0.4625355240798047	host	gene-Y11_RS19270	None	None	1.762229594887718
gene-Y11_RS20080	0.5418461155527475	0.48284880930429697	0.6040586932970701	0.8764655568150781	0.8952863652210047	1.0	0.8816567697372923	0.8607961804135958	0.7909087858792682	0.7774126868089268	host	ung	None	None	12.18645946200401
gene-phiR1-37_gp172	7.819690262047739e-05	0.0742980299833301	0.11771765480131106	0.19588051793400565	0.19672182170424168	0.3233176603282317	0.44444979604409757	0.5001629989267758	0.6660892699856461	1.0	phage	g172	middle	late	132.76453225430097
