Geneid	-1	0	2	5	10	20	30	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SAURSH1000_RS13130	9.882565859711729	16.026132103726535	15.129024887098774	15.684246793105112	13.177199213143025	6.8985161240839235	6.59977517160166	host	gene-SAURSH1000_RS13130	None	None	2.6522428559946154
gene-SAURSH1000_RS10110	219.8860127849465	316.688561688889	330.96400133059825	242.60749408912542	130.213247920472	68.97665614920123	65.14618317500549	host	gene-SAURSH1000_RS10110	None	None	70.44773532982632
gene-SAURSH1000_RS02640	126.76748754013708	215.3122955439832	193.02762777064535	130.49991706748958	82.35524715519969	46.80626811030448	36.697760415065304	host	folE2	None	None	39.61813638995831
gene-SAURSH1000_RS05365	490.0080656736379	626.6394832578497	477.36937218437555	362.9569162216632	276.2797108052891	141.11511248713876	115.55583301830687	host	rsmH	None	None	120.23561845725658
gene-CPT_phageK_gp149	0.12102682102478897	8.904288409023836	21.173496956170165	625.7466622448883	2407.330207723588	4272.258598701875	4425.970891656615	phage	gene-CPT_phageK_gp149	early	late	2266.066077233485
gene-SAURSH1000_RS09505	136.0918268270332	136.2573858729746	142.76917702983562	157.17159923566928	128.10110665531118	143.85163737464427	135.85912885938157	host	gene-SAURSH1000_RS09505	None	None	27.509686263501937
gene-SAURSH1000_RS05620	426.58257194259454	641.828274823348	560.5691299803976	390.5399925654108	173.05568511854298	91.73342632382645	82.60800887280321	host	fabD	None	None	165.17093132162455
gene-SAURSH1000_RS07615	79.18417905334023	163.81916173082877	161.33412404263564	111.89245093808927	56.591056444377934	35.0967832748378	30.67035302067386	host	gene-SAURSH1000_RS07615	None	None	55.209808064597624
gene-SAURSH1000_RS06065	6.564956254884014	14.288178053525996	12.382807826999231	17.566484004686874	7.149667774904202	5.340571691005128	3.802675211295854	host	gene-SAURSH1000_RS06065	None	None	5.057429189327747
gene-SAURSH1000_RS08190	16.881874197021105	25.64189915139538	18.861585228520426	15.957951310535902	10.3851020548249	5.862685277867949	5.115843538467986	host	gene-SAURSH1000_RS08190	None	None	4.413936641341251
gene-SAURSH1000_RS12205	17.11915629877909	24.70146375029866	26.4587826705452	19.758941324388783	18.14887001091078	10.402258695863653	9.19432147786357	host	gene-SAURSH1000_RS12205	None	None	3.1682036606807826
gene-SAURSH1000_RS04955	12.685538749811082	27.480707212366557	32.58825067506812	40.468335097253394	18.7889886171528	10.252399143911914	10.620115905327316	host	gene-SAURSH1000_RS04955	None	None	9.127497152072767
gene-SAURSH1000_RS10410	24.868150995012297	36.612609331181886	28.333129957519855	22.180339608814677	9.680330674313682	5.3463410553300905	4.120364052628151	host	gene-SAURSH1000_RS10410	None	None	11.537758178366683
gene-SAURSH1000_RS12415	16.017850598302132	18.018033910922977	18.6231200346038	19.332125668682167	12.03632003861334	15.222555316819678	15.555993670623927	host	cwrA	None	None	1.8433522108578384
gene-SAURSH1000_RS08830	12.760638484432699	22.970976338924128	19.257084398560878	16.931944226566703	10.285648041402663	3.8877469817066044	4.59002722178209	host	gene-SAURSH1000_RS08830	None	None	4.659211695273283
gene-CPT_phageK_gp112	0.12295274028610385	2.6441475903177096	18.292051322012473	573.5683626384431	1917.667492404046	1818.010675629874	907.323113675493	phage	gene-CPT_phageK_gp112	early	early	951.4703367918997
gene-SAURSH1000_RS04730	75.52042175379982	117.45002281711265	110.90055427962443	64.2448295589615	34.5629382498619	21.314768244435246	17.008787868833267	host	gene-SAURSH1000_RS04730	None	None	30.54214802230006
gene-SAURSH1000_RS12075	3.191236024284931	5.7874685352645265	3.419715051408044	3.14033349300246	2.521525777076069	1.102074215438811	1.0638316498480698	host	gene-SAURSH1000_RS12075	None	None	1.1174011934399801
gene-SAURSH1000_RS00190	7.137335691068586	12.854003044522843	10.236485805938338	6.534240023949439	4.701115495005481	2.7161728131341447	1.6954820646648834	host	gene-SAURSH1000_RS00190	None	None	2.81286634963721
gene-SAURSH1000_RS10565	1.886127929322366	1.1700787188821038	2.046031000961536	1.048679439413985	1.0685756309784893	1.031015322631418	0.9707150845740272	host	gene-SAURSH1000_RS10565	None	None	0.4629471397720069
gene-SAURSH1000_RS04055	51.74320900112929	94.4409262130185	88.79164763340412	78.13179043545615	48.60301177909971	27.940193418360053	20.241176647283577	host	gene-SAURSH1000_RS04055	None	None	15.133472624931867
gene-SAURSH1000_RS01185	161.86613942011738	182.8347532811081	172.88847104055492	167.23286596756702	173.78984041428635	194.22244917295305	172.46441031318946	host	esxA	None	None	7.067292260461206
gene-SAURSH1000_RS10330	1828.2819842021038	1695.5902946472781	1919.329136199288	1503.5413207173533	729.3947882045926	1029.5530163726744	642.3560276347299	host	gene-SAURSH1000_RS10330	None	None	273.751748473333
gene-SAURSH1000_RS02790	9.3199364065655	14.574725731391773	15.543268157105215	15.197357955243499	14.615319382036242	5.552786894967743	4.479885342576359	host	gene-SAURSH1000_RS02790	None	None	3.2275055203694647
gene-SAURSH1000_RS06525	12.288954749246495	12.111052821191443	10.00617922157307	8.609582954540478	7.736616559158754	4.298075406619772	1.90560266097889	host	gene-SAURSH1000_RS06525	None	None	3.841501666420553
gene-SAURSH1000_RS06655	156.77076516974537	237.06909837208863	184.7310911618972	160.040581217229	144.25590459768713	81.45929362461261	55.17766071824729	host	msrB	None	None	36.599972751529926
gene-SAURSH1000_RS00970	1.130895052878096	0.8458406038768391	0.7348090821529684	1.0997185007924382	1.0696483933447924	0.951996875771246	0.9848810780945785	host	gene-SAURSH1000_RS00970	None	None	0.20715784575131532
gene-SAURSH1000_RS00515	12.644952821488799	6.435080436811529	3.3587289224528	2.8825935422728226	8.476824315745842	16.328150919278414	17.61961345652809	host	adhE	None	None	17.31471618226135
gene-SAURSH1000_RS01530	1.3005902771125746	1.8034855429525658	1.3584841675873223	1.360779668765412	1.2460680303440128	0.6792642706535071	0.49551285982249876	host	efeO	None	None	0.344979796413735
gene-SAURSH1000_RS05410	238.6113434342125	309.3750310941617	276.16915053016186	181.0086963519952	108.37824120969974	50.92703023508091	46.45875668895576	host	gene-SAURSH1000_RS05410	None	None	86.6385952548035
gene-SAURSH1000_RS08410	22.545860860967668	37.85413308998517	33.742640537978126	30.77320473485121	17.8204655392059	7.815586670567355	6.5011952107525515	host	ribD	None	None	8.432479605263778
gene-SAURSH1000_RS07340	19.01599660320734	38.50634575545637	33.045220399474815	31.3211979196449	15.257143159913838	7.640231141610094	6.184210367194843	host	gene-SAURSH1000_RS07340	None	None	10.69205819677664
gene-SAURSH1000_RS00195	20.40900162373718	32.89596638517826	25.65092994301854	21.654500256220953	11.678573992740887	7.601235695281524	5.349167296078722	host	gene-SAURSH1000_RS00195	None	None	5.796398335346151
gene-SAURSH1000_RS13270	21.803010648991464	33.719860964601175	30.90088231625499	37.99305693885295	21.88981494633118	16.976690340331007	13.0161532797048	host	gene-SAURSH1000_RS13270	None	None	6.1230839570286735
gene-SAURSH1000_RS04240	326.32144882153165	398.7770493799415	377.4543382798608	271.1781305557486	282.856215286049	201.3511298838615	153.99113323104305	host	gene-SAURSH1000_RS04240	None	None	41.89566068905588
gene-SAURSH1000_RS02025	44.45883705132158	70.07380150281243	64.60253865606029	46.04352515990107	30.992029147219963	18.64252071969193	15.431015780463033	host	gene-SAURSH1000_RS02025	None	None	12.671340051753498
gene-SAURSH1000_RS00435	183.8523461636447	168.76948886111165	119.72540061714629	96.61685961465565	180.01768856175815	219.01823917391832	146.8558937596059	host	gene-SAURSH1000_RS00435	None	None	85.02443539868001
gene-SAURSH1000_RS10950	61.86712774943238	83.07759147794991	77.58163978941063	62.17983529036483	70.07068436695599	35.060853998822296	29.8241107864558	host	modA	None	None	13.015833507976673
gene-SAURSH1000_RS01290	2.749416367737814	6.412621664289887	6.6826380041375755	7.381600966426127	4.212637432508066	1.3864164182775143	2.0605266526334445	host	gene-SAURSH1000_RS01290	None	None	2.1344744564682423
gene-SAURSH1000_RS12915	30.975348099295815	42.92608789130386	37.27623755427518	34.43916405863003	30.350288027410045	18.65521331564037	10.554839516982918	host	gtfB	None	None	7.230384333677789
gene-SAURSH1000_RS07390	69.43193413455386	112.41545921085246	93.27364723730084	78.98403442186068	60.52308101032431	33.82062951680004	23.17522234394907	host	recO	None	None	17.494647008517784
gene-SAURSH1000_RS02810	5.94947375481755	13.736526252384948	10.307533768811775	14.198613730979801	7.975276355367807	4.114955505274626	2.8074436314406896	host	gene-SAURSH1000_RS02810	None	None	3.4724031897796426
gene-SAURSH1000_RS13010	0.9912359188880507	1.484377094903887	1.323140933042741	1.3394814182791708	1.1380497183987224	0.6243402010151408	0.40472045932593764	host	icaA	None	None	0.281791983568215
gene-SAURSH1000_RS10610	7.941741396554199	15.895071325276211	12.877454311472233	14.284788383878057	10.676469808459188	5.726702295362844	3.883307068671648	host	gene-SAURSH1000_RS10610	None	None	3.2897624934785057
gene-SAURSH1000_RS05755	1061.0231726379864	1690.448642615449	1415.4424711091353	1141.6466354159902	820.5271915771103	391.2955483232875	357.15828915358657	host	rpsB	None	None	273.6530755641502
gene-CPT_phageK_gp099	0.45666304931470436	1.8156525790424063	23.28746080701895	454.1119729082191	1358.043805913512	958.526564220664	750.5316099708592	phage	gene-CPT_phageK_gp099	early	early	617.535166329625
gene-SAURSH1000_RS09715	2.2449051563936306	1.6133638979795943	1.4380591008168517	1.0429200179116707	1.009204062373608	0.4009261280244251	0.6815252477961575	host	ilvD	None	None	0.9554232237648843
gene-SAURSH1000_RS01505	8.349382042127083	10.300022060706173	7.563674998511033	5.437617446176628	5.912346643048138	3.6270343600430426	2.25120339073148	host	gene-SAURSH1000_RS01505	None	None	1.8841652066124441
gene-SAURSH1000_RS07705	90.11903855531648	127.73204846466564	140.8053365522339	115.32005937691146	62.97428474667205	29.502425670129018	27.428043218602998	host	aspS	None	None	27.472465443624344
gene-SAURSH1000_RS00040	7.520773405955805	8.10038585741376	6.979045117972572	4.850353067368544	3.470927051787271	2.2000902348650153	1.7307611513107422	host	hutH	None	None	2.484766376548502
gene-SAURSH1000_RS04190	112.74627990556053	166.6203025352066	147.0968716978126	125.57881964264571	83.51324811471444	40.03442414336856	34.87756922629611	host	mnhA1	None	None	27.617631198920026
gene-CPT_phageK_gp019	0.9181133945026715	2.676401571870804	135.76490862368158	776.9849324068085	1196.7832264063215	698.3466270998388	483.041425645791	phage	gene-CPT_phageK_gp019	early	early	443.7611836946631
gene-SAURSH1000_RS01375	1.1046503194634962	2.45102950666576	1.378707990938412	1.5352722827594298	1.1628510056835684	0.9661521304543009	1.3045601493156234	host	gene-SAURSH1000_RS01375	None	None	0.33052100286244135
gene-SAURSH1000_RS02195	118.05305719388168	146.177306715373	116.57554393974958	81.03714904983735	57.688848007957375	27.963173388493285	25.937449579022385	host	ispE	None	None	40.22269089627412
gene-SAURSH1000_RS01525	10.343165040411032	13.06470657631562	14.358318779065593	10.839981696300411	10.848447747437705	3.607265463641736	2.9750524778966696	host	gene-SAURSH1000_RS01525	None	None	3.2267033194768744
gene-SAURSH1000_RS00260	2.503571368793008	3.7869670022349458	3.2846945565301318	3.2798246934691497	2.54539738178914	1.8423113784421759	1.2964832207431967	host	gene-SAURSH1000_RS00260	None	None	0.8875025565803968
gene-SAURSH1000_RS04440	25.838740662694345	38.60688652482298	35.20910393470326	26.550867213181604	20.110284885029724	9.482145659445385	8.638183824141189	host	gene-SAURSH1000_RS04440	None	None	6.9717553265104595
gene-SAURSH1000_RS09735	4.552318930375883	2.367399809643627	2.382008667644126	1.6403627839959753	1.276319666454372	1.046939531077501	0.6565090340348464	host	gene-SAURSH1000_RS09735	None	None	2.731262543879249
gene-CPT_phageK_gp216	0.3067731737831502	19.5997794205657	28.875980885675187	1147.4469458869014	4511.61059898497	8764.804332393129	5757.627390571717	phage	gene-CPT_phageK_gp216	early	middle	4009.6084877112635
gene-CPT_phageK_gp225	0.3508609410244528	8.494092106478993	11.738278484467045	717.4471205152508	2828.235824938507	4046.1720520677504	2631.915965846394	phage	gene-CPT_phageK_gp225	early	middle	1855.7322510059257
gene-SAURSH1000_RS07330	29.53960324790381	59.254711930787686	48.48292706605085	43.87999788317055	19.22151369006514	11.337569974866662	9.310073279494823	host	gene-SAURSH1000_RS07330	None	None	13.803161086923996
gene-SAURSH1000_RS09385	41.46321499929525	33.82619710896636	33.38433352374292	25.135514778342003	26.66123092892633	14.173393450294066	12.975154475734895	host	gene-SAURSH1000_RS09385	None	None	10.636983367933246
gene-SAURSH1000_RS07290	125.98933813135959	222.68597575165145	194.72890773146096	149.84515582092817	121.84383503171034	64.50804853290519	50.5318724682007	host	gene-SAURSH1000_RS07290	None	None	37.04735064602993
gene-CPT_phageK_gp158	0.015575937025379646	3.7352275971803537	1.1903091457756712	24.90441231472038	91.62154815918854	923.8530121655931	1567.3331505034832	phage	gene-CPT_phageK_gp158	middle	late	989.5411444744996
gene-SAURSH1000_RS07780	2365.6862116990446	3478.5673353301777	3668.6554351773016	3111.8745601517307	1927.8178383624636	1314.3905793002016	1013.6679255786356	host	rpmA	None	None	466.1844211163421
gene-SAURSH1000_RS01430	0.6793118341391381	4.117683475555759	2.7543934689532414	4.150810928940868	1.1793714053679658	1.529545165875171	1.6222783626764485	host	gene-SAURSH1000_RS01430	None	None	1.309373567892082
gene-SAURSH1000_RS04755	1060.9264128486973	1256.2377953915045	1196.6289676024119	978.3497679203168	862.8283510770317	504.4907392688622	399.37569611072723	host	qoxA	None	None	190.91709431765108
gene-SAURSH1000_RS10595	74.80610439627655	46.09810959603475	59.698783815556396	44.87827226486593	25.068039678536838	10.431654859163203	6.832925473680775	host	alsS	None	None	77.35654959444285
gene-SAURSH1000_RS06500	16.61878699376037	7.303728430764491	5.013090646883935	3.503714347106115	8.051908459751157	3.317257057583875	1.8254311716310923	host	gene-SAURSH1000_RS06500	None	None	12.258776349446675
gene-CPT_phageK_gp137	0.2374118615013169	1.6718133649822358	8.889780435864175	351.61967402049936	1442.3613529336592	1099.2519056720255	430.5894562921638	phage	gene-CPT_phageK_gp137	early	early	754.7228038259533
gene-CPT_phageK_gp189	0.18971771944426377	5.296772964937676	0.42139167320675447	1.870419755933505	5.565512119598936	629.2990970514848	2803.943593407201	phage	gene-CPT_phageK_gp189	middle	late	2204.796939594243
gene-SAURSH1000_RS00600	18.291054544948896	27.7386467642384	22.197551242009254	15.851935061252396	11.194621000978676	4.564765272235551	4.125649177423999	host	isdI	None	None	7.898869531327431
gene-SAURSH1000_RS07555	7.470441002719948	12.3398284744937	13.549493870022046	11.965302829892183	5.668938505511162	2.9281283148411474	3.1336189187006265	host	gene-SAURSH1000_RS07555	None	None	2.793709649713455
gene-SAURSH1000_RS09855	159.2907161433293	3.164311065241968	3.0639440384383754	2.532345394436726	1.8028492643199343	0.6753517098950378	0.7409377112159845	host	kdpB	None	None	412.38577779172033
gene-SAURSH1000_RS04685	4.514771469240547	5.851636557966586	4.929756235855765	4.914118819366504	3.4418223326754767	1.7887931396551278	0.79577511299893	host	sspB	None	None	1.0360543754553857
gene-SAURSH1000_RS07500	49.97936996660635	82.60323080522751	81.18417254881719	72.55388939315944	48.75013344605018	30.143949473576612	21.609461839264707	host	gene-SAURSH1000_RS07500	None	None	11.049371771539453
gene-SAURSH1000_RS00210	5.210784587772575	7.953879179758158	8.374206651168883	6.566252037565672	5.613543671972942	2.4593088143964854	1.6641355835143345	host	gene-SAURSH1000_RS00210	None	None	1.3059679791431025
gene-SAURSH1000_RS08505	100.51432846721877	132.4669724850278	87.30778559911944	65.47058804296093	49.93298285878973	24.720606035247005	21.01007891543301	host	pckA	None	None	71.0833168729452
gene-SAURSH1000_RS10845	119.78286783042624	151.2247456048345	155.09041605415786	103.55737534088183	59.149194742715785	33.45598046802079	29.621535719850726	host	gene-SAURSH1000_RS10845	None	None	30.198304403024764
gene-SAURSH1000_RS05985	12.201204461251903	19.35512694184131	18.56966031521753	18.908000798698044	12.523856168709953	8.476434527621189	4.361156822635819	host	gene-SAURSH1000_RS05985	None	None	3.9360841623158387
gene-SAURSH1000_RS11365	35.1188543697411	40.565807534562566	47.871262754171	26.584894883864663	7.07255952918375	6.8582649853146656	5.897208376955267	host	gene-SAURSH1000_RS11365	None	None	29.97341026682568
gene-SAURSH1000_RS03430	9.559728130909917	14.639944736370731	14.383673040221652	12.299706449958714	8.376506386691718	4.345968461327071	4.705125936546718	host	gene-SAURSH1000_RS03430	None	None	2.346797428046985
gene-SAURSH1000_RS05235	27.835182649432188	24.39106282860811	21.290873356501322	22.56775774736373	23.24133495441806	13.070810941264092	15.125591134175215	host	gene-SAURSH1000_RS05235	None	None	2.7759463615355333
gene-SAURSH1000_RS00375	12.848164026102213	18.238838642791848	14.237762375026193	10.465118846979074	6.009347404094968	3.792335448751843	1.930040413618914	host	sbnI	None	None	6.282544212567481
gene-SAURSH1000_RS05995	48.627953106166586	74.18710178468437	69.83597573191848	49.60427148810763	40.50175354774665	27.043087719244955	19.278467353340165	host	hfq	None	None	12.32259774455101
gene-SAURSH1000_RS09580	392.4845797530067	541.3967040564813	288.9128850172737	196.1162305103691	156.25255193102373	88.48543083294327	78.35770023974595	host	groL	None	None	275.94807618967127
gene-SAURSH1000_RS12300	23.814717428363995	34.56841564799671	26.753669310520735	16.501663965128156	11.389006481170549	6.2698861143526905	5.652905237968774	host	gene-SAURSH1000_RS12300	None	None	9.065269468714382
gene-SAURSH1000_RS09775	845.9443126884229	788.55042280654	862.0718305058762	806.4054872052355	562.7728689726176	429.84776713586933	392.94893965488205	host	gene-SAURSH1000_RS09775	None	None	69.14007306487095
gene-SAURSH1000_RS02535	3512.72573787601	5181.873808324913	5155.937279808427	3737.7586685974425	2324.5456685208574	854.1815149089101	815.3023860719069	host	gene-SAURSH1000_RS02535	None	None	1090.0996770886652
gene-SAURSH1000_RS12635	36.35042578387004	43.04190509228351	47.36949976912427	37.67709726245333	31.1504468928435	24.900434735872945	15.696442467331103	host	budA	None	None	5.7202004982359425
gene-SAURSH1000_RS09540	2.1798864426615645	3.6648024079831303	3.2533288611523212	3.4232887223661117	1.9142703354581112	1.4230397954160035	1.2244807974071101	host	gene-SAURSH1000_RS09540	None	None	0.6722446278656996
gene-SAURSH1000_RS11660	271.693899859631	298.0680043039061	263.976016630124	178.28569485022592	138.8465882692058	67.63062670297438	52.646136373796814	host	gene-SAURSH1000_RS11660	None	None	81.39437377909564
gene-SAURSH1000_RS12790	29.128461940109194	47.30389906409008	36.35380738346481	29.137251948611766	20.09552873669144	8.778852410297727	7.709377963545904	host	nsaS	None	None	9.694274136284978
gene-SAURSH1000_RS07325	739.0559239902087	1076.0176788823946	1026.633023750045	880.1429753195019	680.9906374586714	468.85284794280875	348.37764260620185	host	gene-SAURSH1000_RS07325	None	None	108.2918070334467
gene-SAURSH1000_RS03010	466.21206623199413	608.959864555066	546.7283514132254	246.62701668968717	141.63353547610626	76.83950718702327	78.2147859201195	host	gene-SAURSH1000_RS03010	None	None	191.66564013783974
gene-SAURSH1000_RS09490	34.32830283492112	59.64141375239662	49.833324953501396	50.954984772307306	31.374857352939898	14.817976440954304	12.800955685549349	host	pmtA	None	None	10.477049369139058
gene-SAURSH1000_RS01655	1.961538295979249	3.1530581853544404	3.4950783946960944	2.057249746674003	1.8765654412525807	1.1787427458833222	0.818202294028295	host	gene-SAURSH1000_RS01655	None	None	0.6153017110167485
gene-SAURSH1000_RS08755	2146.1900832017855	1903.2741708590222	1932.3126023931065	1775.7267045480785	1167.9293551427431	841.1221100730137	780.5237238916184	host	gene-SAURSH1000_RS08755	None	None	239.4174081746231
gene-SAURSH1000_RS10960	18.953328318865985	27.34020403458652	31.414835005127447	26.822490932097434	14.234975401395184	6.866617984986487	5.635677140411627	host	gene-SAURSH1000_RS10960	None	None	6.3829235337808905
gene-SAURSH1000_RS04315	1.7403000393345724	2.6416749637407113	2.280693857543247	0.9604602049252283	1.2349607197261416	0.44040976963249223	0.31813169583560147	host	gene-SAURSH1000_RS04315	None	None	0.9393444482884645
gene-SAURSH1000_RS11275	15.978858304293565	20.063261160300808	22.585977699891078	21.06889141301583	15.374860134922912	8.816394035296979	7.279745485938325	host	gene-SAURSH1000_RS11275	None	None	3.3784114254157354
gene-SAURSH1000_RS02715	60.524922948149275	84.16009288964516	73.87586625452481	60.88155533494973	37.85179222689616	15.73001225017187	13.060755946070095	host	gene-SAURSH1000_RS02715	None	None	19.094949885651943
gene-SAURSH1000_RS03545	23.11957331295008	38.97689212811486	21.978980702310675	16.8021108297553	11.642029897695812	4.107480035622815	2.925381588937744	host	gene-SAURSH1000_RS03545	None	None	16.876842729718074
gene-SAURSH1000_RS04265	34.75347719163198	48.425823343807224	45.430516872015836	35.83834120503001	25.63792326690724	12.295009302445761	9.90818101772014	host	addA	None	None	9.101960433822022
gene-CPT_phageK_gp032	0.1986666684746536	5.724034276158615	1.1546677044245717	61.05537944935876	239.9730650524788	1054.4253812478848	2035.130977124668	phage	gene-CPT_phageK_gp032	middle	late	1210.5980732883604
gene-SAURSH1000_RS03140	87.75962719674386	101.35709106683458	94.26264125640608	58.63356367621892	44.62668501804118	28.33519131274059	18.342183942321718	host	gene-SAURSH1000_RS03140	None	None	17.89445600467397
gene-SAURSH1000_RS03765	1518.4540804083954	1565.4338855771239	1426.92908794772	1040.5397857433238	1059.2513940178972	822.7152638616432	555.4634975233806	host	eno	None	None	408.8201082105517
gene-SAURSH1000_RS10715	1822.7747586271316	2278.9083903873448	2267.9097114669567	2338.789090686579	1448.6841765228537	493.88780351819355	411.4441467906777	host	rplR	None	None	600.8329120409136
gene-SAURSH1000_RS00955	1554.6887910028518	675.0145982485707	309.25331362021876	362.0173664964913	1650.5521621414389	1179.4732958300203	745.275812090203	host	gene-SAURSH1000_RS00955	None	None	1391.2143666997765
gene-SAURSH1000_RS03410	25.94982203386932	37.998421209410445	36.675884827736134	29.71373249848911	18.17701384840748	12.009433897562046	9.47150984474838	host	queE	None	None	8.528250553596386
gene-SAURSH1000_RS08125	203.0344307307079	280.0940269882022	254.41615184622597	198.0513121128288	158.26346434212314	87.8975673875968	72.11556720387239	host	ezrA	None	None	41.709487262828794
gene-SAURSH1000_RS12195	7.224302163023427	8.564130043508328	9.323336286269498	5.0317485224072245	4.302028864347197	3.611643711865401	2.799204817068444	host	gene-SAURSH1000_RS12195	None	None	1.5536016476170376
gene-CPT_phageK_gp117	0.16886668210396913	5.475541347389407	2.8907821974379586	260.19287385817114	1638.2712010000105	3243.782228458727	2350.776127177373	phage	gene-CPT_phageK_gp117	early	middle	1619.7574440743224
gene-SAURSH1000_RS11095	113.50494811569219	144.0093969724315	126.53278517014964	111.52052068973991	158.28164909018804	105.59951431257194	60.44106403195044	host	gene-SAURSH1000_RS11095	None	None	28.361128052261872
gene-SAURSH1000_RS07305	53.63446179688887	84.41007673748459	75.0188451190101	64.1507403289226	47.87491147165531	22.864089888352567	16.79694456679105	host	gene-SAURSH1000_RS07305	None	None	16.12138830239387
gene-SAURSH1000_RS08905	204.82273347600085	281.0835426769481	216.35034707876125	196.7851268752903	200.62488391032943	98.15938175898019	70.18300173036677	host	gene-SAURSH1000_RS08905	None	None	48.82184642916249
gene-SAURSH1000_RS00570	1.7894684588663488	3.9660805033076727	2.2638844521024377	2.2395191805552077	2.267380130518029	0.9905890254695991	0.7015564743359611	host	gene-SAURSH1000_RS00570	None	None	0.7879717280847626
gene-SAURSH1000_RS09185	133.27373302445716	201.2294839452517	182.44858735099885	136.4287244935924	93.36652501514114	48.05665670258133	37.64972756404622	host	gene-SAURSH1000_RS09185	None	None	38.12238641444029
gene-SAURSH1000_RS12705	35.902902240543966	63.94408363116639	62.76386670845713	50.39092760820272	34.200666413318636	19.34692453955486	17.750466529645514	host	gene-SAURSH1000_RS12705	None	None	8.881942802081438
gene-SAURSH1000_RS11130	1.6713837730264798	2.881831397686211	2.968145311373403	2.261450607944094	1.4433201582550481	1.3881794982705769	0.8546233414638073	host	gene-SAURSH1000_RS11130	None	None	0.5940347657777939
