	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
11	NZ_CP059180.1	RefSeq	gene	15590.0	16558.0	.	+	.	gene-SAURSH1000_RS00060	SAURSH1000_RS00060	Gene	protein_coding	SAURSH1000_RS00060	gene-SAURSH1000_RS00060	homoserine O-acetyltransferase MetX	homoserine O-acetyltransferase MetX	No_PHROG	protein_coding	None	None
12	NZ_CP059180.1	RefSeq	gene	16849.0	17787.0	.	+	.	gene-SAURSH1000_RS00065	SAURSH1000_RS00065	Gene	protein_coding	SAURSH1000_RS00065	gene-SAURSH1000_RS00065	YybS family protein	YybS family protein	No_PHROG	protein_coding	None	None
13	NZ_CP059180.1	RefSeq	gene	17802.0	19769.0	.	+	.	gene-SAURSH1000_RS00070	gdpP	Gene	protein_coding	SAURSH1000_RS00070	gdpP	cyclic-di-AMP phosphodiesterase GdpP	cyclic-di-AMP phosphodiesterase GdpP	No_PHROG	protein_coding	None	None
14	NZ_CP059180.1	RefSeq	gene	19766.0	20218.0	.	+	.	gene-SAURSH1000_RS00075	rplI	Gene	protein_coding	SAURSH1000_RS00075	rplI	50S ribosomal protein L9	50S ribosomal protein L9	No_PHROG	protein_coding	None	None
15	NZ_CP059180.1	RefSeq	gene	20250.0	21650.0	.	+	.	gene-SAURSH1000_RS00080	dnaB	Gene	protein_coding	SAURSH1000_RS00080	dnaB	replicative DNA helicase	replicative DNA helicase	No_PHROG	protein_coding	None	None
16	NZ_CP059180.1	RefSeq	gene	21928.0	23211.0	.	+	.	gene-SAURSH1000_RS00085	SAURSH1000_RS00085	Gene	protein_coding	SAURSH1000_RS00085	gene-SAURSH1000_RS00085	adenylosuccinate synthase	adenylosuccinate synthase	No_PHROG	protein_coding	None	None
17	NZ_CP059180.1	RefSeq	gene	23641.0	23715.0	.	+	.	gene-SAURSH1000_RS00090	SAURSH1000_RS00090	Gene	tRNA	SAURSH1000_RS00090	gene-SAURSH1000_RS00090	tRNA-Glu	tRNA-Glu	No_PHROG	tRNA	None	None
18	NZ_CP059180.1	RefSeq	gene	23723.0	23795.0	.	+	.	gene-SAURSH1000_RS00095	SAURSH1000_RS00095	Gene	tRNA	SAURSH1000_RS00095	gene-SAURSH1000_RS00095	tRNA-Asp	tRNA-Asp	No_PHROG	tRNA	None	None
19	NZ_CP059180.1	RefSeq	gene	24415.0	25116.0	.	+	.	gene-SAURSH1000_RS00100	yycF	Gene	protein_coding	SAURSH1000_RS00100	yycF	response regulator YycF	response regulator YycF	No_PHROG	protein_coding	None	None
20	NZ_CP059180.1	RefSeq	gene	25129.0	26955.0	.	+	.	gene-SAURSH1000_RS00105	walK	Gene	protein_coding	SAURSH1000_RS00105	walK	cell wall metabolism sensor histidine kinase WalK	cell wall metabolism sensor histidine kinase WalK	No_PHROG	protein_coding	None	None
21	NZ_CP059180.1	RefSeq	gene	26948.0	28282.0	.	+	.	gene-SAURSH1000_RS00110	yycH	Gene	protein_coding	SAURSH1000_RS00110	yycH	two-component system activity regulator YycH	two-component system activity regulator YycH	No_PHROG	protein_coding	None	None
22	NZ_CP059180.1	RefSeq	gene	28283.0	29071.0	.	+	.	gene-SAURSH1000_RS00115	yycI	Gene	protein_coding	SAURSH1000_RS00115	yycI	two-component system regulatory protein YycI	two-component system regulatory protein YycI	No_PHROG	protein_coding	None	None
23	NZ_CP059180.1	RefSeq	gene	29461.0	30261.0	.	+	.	gene-SAURSH1000_RS00120	SAURSH1000_RS00120	Gene	protein_coding	SAURSH1000_RS00120	gene-SAURSH1000_RS00120	MBL fold metallo-hydrolase	MBL fold metallo-hydrolase	No_PHROG	protein_coding	None	None
24	NZ_CP059180.1	RefSeq	gene	30489.0	32807.0	.	+	.	gene-SAURSH1000_RS00125	adsA	Gene	protein_coding	SAURSH1000_RS00125	adsA	LPXTG-anchored adenosine synthase AdsA	LPXTG-anchored adenosine synthase AdsA	No_PHROG	protein_coding	None	None
25	NZ_CP059180.1	RefSeq	gene	33175.0	33654.0	.	+	.	gene-SAURSH1000_RS00130	rlmH	Gene	protein_coding	SAURSH1000_RS00130	rlmH	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	No_PHROG	protein_coding	None	None
26	NZ_CP059180.1	RefSeq	gene	33859.0	33993.0	.	-	.	gene-SAURSH1000_RS00135	SAURSH1000_RS00135	Gene	protein_coding	SAURSH1000_RS00135	gene-SAURSH1000_RS00135	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
27	NZ_CP059180.1	RefSeq	gene	33957.0	34049.0	.	+	.	gene-SAURSH1000_RS00140	SAURSH1000_RS00140	Gene	protein_coding	SAURSH1000_RS00140	gene-SAURSH1000_RS00140	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
28	NZ_CP059180.1	RefSeq	gene	34196.0	35941.0	.	+	.	gene-SAURSH1000_RS00145	SAURSH1000_RS00145	Gene	protein_coding	SAURSH1000_RS00145	gene-SAURSH1000_RS00145	DUF6119 family protein	DUF6119 family protein	No_PHROG	protein_coding	None	None
29	NZ_CP059180.1	RefSeq	gene	36503.0	36604.0	.	-	.	gene-SAURSH1000_RS00155	SAURSH1000_RS00155	Gene	protein_coding	SAURSH1000_RS00155	gene-SAURSH1000_RS00155	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
30	NZ_CP059180.1	RefSeq	gene	36702.0	37457.0	.	-	.	gene-SAURSH1000_RS00160	SAURSH1000_RS00160	Gene	protein_coding	SAURSH1000_RS00160	gene-SAURSH1000_RS00160	sulfite exporter TauE/SafE family protein	sulfite exporter TauE/SafE family protein	No_PHROG	protein_coding	None	None
31	NZ_CP059180.1	RefSeq	gene	37457.0	37717.0	.	-	.	gene-SAURSH1000_RS00165	cstR	Gene	protein_coding	SAURSH1000_RS00165	cstR	persulfide-sensing transcriptional repressor CstR	persulfide-sensing transcriptional repressor CstR	No_PHROG	protein_coding	None	None
32	NZ_CP059180.1	RefSeq	gene	37854.0	38921.0	.	+	.	gene-SAURSH1000_RS00170	cstA	Gene	protein_coding	SAURSH1000_RS00170	cstA	persulfide response sulfurtransferase CstA	persulfide response sulfurtransferase CstA	No_PHROG	protein_coding	None	None
33	NZ_CP059180.1	RefSeq	gene	38952.0	40286.0	.	+	.	gene-SAURSH1000_RS00175	cstB	Gene	protein_coding	SAURSH1000_RS00175	cstB	persulfide dioxygenase-sulfurtransferase CstB	persulfide dioxygenase-sulfurtransferase CstB	No_PHROG	protein_coding	None	None
34	NZ_CP059180.1	RefSeq	gene	40305.0	41498.0	.	+	.	gene-SAURSH1000_RS00180	sqr	Gene	protein_coding	SAURSH1000_RS00180	sqr	type II sulfide:quinone oxidoreductase Sqr	type II sulfide:quinone oxidoreductase Sqr	No_PHROG	protein_coding	None	None
35	NZ_CP059180.1	RefSeq	gene	42165.0	43151.0	.	-	.	gene-SAURSH1000_RS00185	SAURSH1000_RS00185	Gene	protein_coding	SAURSH1000_RS00185	gene-SAURSH1000_RS00185	tRNA dihydrouridine synthase	tRNA dihydrouridine synthase	No_PHROG	protein_coding	None	None
36	NZ_CP059180.1	RefSeq	gene	43460.0	43663.0	.	+	.	gene-SAURSH1000_RS00190	SAURSH1000_RS00190	Gene	protein_coding	SAURSH1000_RS00190	gene-SAURSH1000_RS00190	DUF6007 family protein	DUF6007 family protein	No_PHROG	protein_coding	None	None
37	NZ_CP059180.1	RefSeq	gene	43712.0	44008.0	.	+	.	gene-SAURSH1000_RS00195	SAURSH1000_RS00195	Gene	protein_coding	SAURSH1000_RS00195	gene-SAURSH1000_RS00195	TfoX/Sxy family protein	TfoX/Sxy family protein	No_PHROG	protein_coding	None	None
38	NZ_CP059180.1	RefSeq	gene	44080.0	45300.0	.	-	.	gene-SAURSH1000_RS00200	SAURSH1000_RS00200	Gene	protein_coding	SAURSH1000_RS00200	gene-SAURSH1000_RS00200	MFS transporter	MFS transporter	No_PHROG	protein_coding	None	None
39	NZ_CP059180.1	RefSeq	gene	45293.0	45844.0	.	-	.	gene-SAURSH1000_RS00205	SAURSH1000_RS00205	Gene	protein_coding	SAURSH1000_RS00205	gene-SAURSH1000_RS00205	flavodoxin family protein	flavodoxin family protein	No_PHROG	protein_coding	None	None
40	NZ_CP059180.1	RefSeq	gene	45957.0	46817.0	.	+	.	gene-SAURSH1000_RS00210	SAURSH1000_RS00210	Gene	protein_coding	SAURSH1000_RS00210	gene-SAURSH1000_RS00210	LysR family transcriptional regulator	LysR family transcriptional regulator	No_PHROG	protein_coding	None	None
41	NZ_CP059180.1	RefSeq	gene	47172.0	47705.0	.	-	.	gene-SAURSH1000_RS00215	SAURSH1000_RS00215	Gene	protein_coding	SAURSH1000_RS00215	gene-SAURSH1000_RS00215	DUF4865 family protein	DUF4865 family protein	No_PHROG	protein_coding	None	None
42	NZ_CP059180.1	RefSeq	gene	47796.0	48539.0	.	+	.	gene-SAURSH1000_RS00220	SAURSH1000_RS00220	Gene	protein_coding	SAURSH1000_RS00220	gene-SAURSH1000_RS00220	LysR family transcriptional regulator	LysR family transcriptional regulator	No_PHROG	protein_coding	None	None
43	NZ_CP059180.1	RefSeq	gene	48973.0	49575.0	.	+	.	gene-SAURSH1000_RS00225	SAURSH1000_RS00225	Gene	protein_coding	SAURSH1000_RS00225	gene-SAURSH1000_RS00225	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
44	NZ_CP059180.1	RefSeq	gene	49842.0	52994.0	.	+	.	gene-SAURSH1000_RS00230	SAURSH1000_RS00230	Gene	protein_coding	SAURSH1000_RS00230	gene-SAURSH1000_RS00230	DEAD/DEAH box helicase	DEAD/DEAH box helicase	No_PHROG	protein_coding	None	None
45	NZ_CP059180.1	RefSeq	gene	53051.0	53533.0	.	+	.	gene-SAURSH1000_RS00235	SAURSH1000_RS00235	Gene	protein_coding	SAURSH1000_RS00235	gene-SAURSH1000_RS00235	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
46	NZ_CP059180.1	RefSeq	gene	53738.0	54724.0	.	+	.	gene-SAURSH1000_RS00240	SAURSH1000_RS00240	Gene	protein_coding	SAURSH1000_RS00240	gene-SAURSH1000_RS00240	phosphatidylinositol-specific phospholipase C	phosphatidylinositol-specific phospholipase C	No_PHROG	protein_coding	None	None
47	NZ_CP059180.1	RefSeq	gene	54945.0	55715.0	.	+	.	gene-SAURSH1000_RS00245	SAURSH1000_RS00245	Gene	protein_coding	SAURSH1000_RS00245	gene-SAURSH1000_RS00245	tandem-type lipoprotein	tandem-type lipoprotein	No_PHROG	protein_coding	None	None
48	NZ_CP059180.1	RefSeq	gene	55767.0	56537.0	.	+	.	gene-SAURSH1000_RS00250	SAURSH1000_RS00250	Gene	protein_coding	SAURSH1000_RS00250	gene-SAURSH1000_RS00250	tandem-type lipoprotein	tandem-type lipoprotein	No_PHROG	protein_coding	None	None
49	NZ_CP059180.1	RefSeq	gene	56601.0	57371.0	.	+	.	gene-SAURSH1000_RS00255	SAURSH1000_RS00255	Gene	protein_coding	SAURSH1000_RS00255	gene-SAURSH1000_RS00255	tandem-type lipoprotein	tandem-type lipoprotein	No_PHROG	protein_coding	None	None
50	NZ_CP059180.1	RefSeq	gene	57438.0	58205.0	.	+	.	gene-SAURSH1000_RS00260	SAURSH1000_RS00260	Gene	protein_coding	SAURSH1000_RS00260	gene-SAURSH1000_RS00260	tandem-type lipoprotein	tandem-type lipoprotein	No_PHROG	protein_coding	None	None
51	NZ_CP059180.1	RefSeq	gene	58299.0	60536.0	.	+	.	gene-SAURSH1000_RS00265	SAURSH1000_RS00265	Gene	protein_coding	SAURSH1000_RS00265	gene-SAURSH1000_RS00265	transcriptional regulator AryK	transcriptional regulator AryK	No_PHROG	protein_coding	None	None
52	NZ_CP059180.1	RefSeq	gene	60687.0	61865.0	.	+	.	gene-SAURSH1000_RS00270	SAURSH1000_RS00270	Gene	protein_coding	SAURSH1000_RS00270	gene-SAURSH1000_RS00270	M20 family metallopeptidase	M20 family metallopeptidase	No_PHROG	protein_coding	None	None
53	NZ_CP059180.1	RefSeq	gene	61867.0	63255.0	.	+	.	gene-SAURSH1000_RS00275	norC	Gene	protein_coding	SAURSH1000_RS00275	norC	multidrug efflux MFS transporter NorC	multidrug efflux MFS transporter NorC	No_PHROG	protein_coding	None	None
54	NZ_CP059180.1	RefSeq	gene	63748.0	65409.0	.	-	.	gene-SAURSH1000_RS00280	SAURSH1000_RS00280	Gene	protein_coding	SAURSH1000_RS00280	gene-SAURSH1000_RS00280	Na/Pi cotransporter family protein	Na/Pi cotransporter family protein	No_PHROG	protein_coding	None	None
55	NZ_CP059180.1	RefSeq	gene	65735.0	67510.0	.	-	.	gene-SAURSH1000_RS00285	SAURSH1000_RS00285	Gene	protein_coding	SAURSH1000_RS00285	gene-SAURSH1000_RS00285	oleate hydratase	oleate hydratase	No_PHROG	protein_coding	None	None
56	NZ_CP059180.1	RefSeq	gene	67684.0	68556.0	.	-	.	gene-SAURSH1000_RS00290	SAURSH1000_RS00290	Gene	protein_coding	SAURSH1000_RS00290	gene-SAURSH1000_RS00290	DMT family transporter	DMT family transporter	No_PHROG	protein_coding	None	None
57	NZ_CP059180.1	RefSeq	gene	68669.0	70066.0	.	+	.	gene-SAURSH1000_RS00295	SAURSH1000_RS00295	Gene	protein_coding	SAURSH1000_RS00295	gene-SAURSH1000_RS00295	PLP-dependent aminotransferase family protein	PLP-dependent aminotransferase family protein	No_PHROG	protein_coding	None	None
58	NZ_CP059180.1	RefSeq	gene	70256.0	70729.0	.	+	.	gene-SAURSH1000_RS00300	SAURSH1000_RS00300	Gene	protein_coding	SAURSH1000_RS00300	gene-SAURSH1000_RS00300	DUF1648 domain-containing protein	DUF1648 domain-containing protein	No_PHROG	protein_coding	None	None
59	NZ_CP059180.1	RefSeq	gene	70991.0	72583.0	.	+	.	gene-SAURSH1000_RS00305	SAURSH1000_RS00305	Gene	protein_coding	SAURSH1000_RS00305	gene-SAURSH1000_RS00305	L-lactate permease	L-lactate permease	No_PHROG	protein_coding	None	None
60	NZ_CP059180.1	RefSeq	gene	72912.0	74462.0	.	-	.	gene-SAURSH1000_RS00310	spa	Gene	protein_coding	SAURSH1000_RS00310	spa	staphylococcal protein A	staphylococcal protein A	No_PHROG	protein_coding	None	None
61	NZ_CP059180.1	RefSeq	gene	74820.0	75572.0	.	-	.	gene-SAURSH1000_RS00315	sarS	Gene	protein_coding	SAURSH1000_RS00315	sarS	HTH-type transcriptional regulator SarS	HTH-type transcriptional regulator SarS	No_PHROG	protein_coding	None	None
62	NZ_CP059180.1	RefSeq	gene	75941.0	76939.0	.	-	.	gene-SAURSH1000_RS00320	sirC	Gene	protein_coding	SAURSH1000_RS00320	sirC	staphyloferrin B ABC transporter permease subunit SirC	staphyloferrin B ABC transporter permease subunit SirC	No_PHROG	protein_coding	None	None
63	NZ_CP059180.1	RefSeq	gene	76936.0	77931.0	.	-	.	gene-SAURSH1000_RS00325	sirB	Gene	protein_coding	SAURSH1000_RS00325	sirB	staphyloferrin B ABC transporter permease subunit SirB	staphyloferrin B ABC transporter permease subunit SirB	No_PHROG	protein_coding	None	None
64	NZ_CP059180.1	RefSeq	gene	77947.0	78939.0	.	-	.	gene-SAURSH1000_RS00330	sirA	Gene	protein_coding	SAURSH1000_RS00330	sirA	staphyloferrin B ABC transporter substrate-binding protein SirA	staphyloferrin B ABC transporter substrate-binding protein SirA	No_PHROG	protein_coding	None	None
65	NZ_CP059180.1	RefSeq	gene	79170.0	80150.0	.	+	.	gene-SAURSH1000_RS00335	sbnA	Gene	protein_coding	SAURSH1000_RS00335	sbnA	2%2C3-diaminopropionate biosynthesis protein SbnA	2%2C3-diaminopropionate biosynthesis protein SbnA	No_PHROG	protein_coding	None	None
66	NZ_CP059180.1	RefSeq	gene	80147.0	81157.0	.	+	.	gene-SAURSH1000_RS00340	sbnB	Gene	protein_coding	SAURSH1000_RS00340	sbnB	N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase SbnB	N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase SbnB	No_PHROG	protein_coding	None	None
67	NZ_CP059180.1	RefSeq	gene	81178.0	82932.0	.	+	.	gene-SAURSH1000_RS00345	sbnC	Gene	protein_coding	SAURSH1000_RS00345	sbnC	staphyloferrin B biosynthesis protein SbnC	staphyloferrin B biosynthesis protein SbnC	No_PHROG	protein_coding	None	None
68	NZ_CP059180.1	RefSeq	gene	82925.0	84181.0	.	+	.	gene-SAURSH1000_RS00350	sbnD	Gene	protein_coding	SAURSH1000_RS00350	sbnD	staphyloferrin B export MFS transporter	staphyloferrin B export MFS transporter	No_PHROG	protein_coding	None	None
69	NZ_CP059180.1	RefSeq	gene	84171.0	85907.0	.	+	.	gene-SAURSH1000_RS00355	sbnE	Gene	protein_coding	SAURSH1000_RS00355	sbnE	L-2%2C3-diaminopropanoate--citrate ligase SbnE	L-2%2C3-diaminopropanoate--citrate ligase SbnE	No_PHROG	protein_coding	None	None
70	NZ_CP059180.1	RefSeq	gene	85816.0	87666.0	.	+	.	gene-SAURSH1000_RS00360	sbnF	Gene	protein_coding	SAURSH1000_RS00360	sbnF	3-(L-alanin-3-ylcarbamoyl)-2-[(2-aminoethylcarbamoyl)methyl]-2-hydroxypropanoate synthase SbnF	3-(L-alanin-3-ylcarbamoyl)-2-[(2-aminoethylcarbamoyl)methyl]-2-hydroxypropanoate synthase SbnF	No_PHROG	protein_coding	None	None
71	NZ_CP059180.1	RefSeq	gene	87641.0	88417.0	.	+	.	gene-SAURSH1000_RS00365	sbnG	Gene	protein_coding	SAURSH1000_RS00365	sbnG	staphyloferrin B biosynthesis citrate synthase SbnG	staphyloferrin B biosynthesis citrate synthase SbnG	No_PHROG	protein_coding	None	None
72	NZ_CP059180.1	RefSeq	gene	88417.0	89619.0	.	+	.	gene-SAURSH1000_RS00370	sbnH	Gene	protein_coding	SAURSH1000_RS00370	sbnH	staphyloferrin B biosynthesis decarboxylase SbnH	staphyloferrin B biosynthesis decarboxylase SbnH	No_PHROG	protein_coding	None	None
73	NZ_CP059180.1	RefSeq	gene	89623.0	90387.0	.	+	.	gene-SAURSH1000_RS00375	sbnI	Gene	protein_coding	SAURSH1000_RS00375	sbnI	bifunctional transcriptional regulator/O-phospho-L-serine synthase SbnI	bifunctional transcriptional regulator/O-phospho-L-serine synthase SbnI	No_PHROG	protein_coding	None	None
74	NZ_CP059180.1	RefSeq	gene	90583.0	90990.0	.	+	.	gene-SAURSH1000_RS00380	SAURSH1000_RS00380	Gene	protein_coding	SAURSH1000_RS00380	gene-SAURSH1000_RS00380	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
75	NZ_CP059180.1	RefSeq	gene	91040.0	91666.0	.	+	.	gene-SAURSH1000_RS00385	SAURSH1000_RS00385	Gene	protein_coding	SAURSH1000_RS00385	gene-SAURSH1000_RS00385	MFS transporter	MFS transporter	No_PHROG	protein_coding	None	None
76	NZ_CP059180.1	RefSeq	gene	91878.0	92654.0	.	+	.	gene-SAURSH1000_RS00390	SAURSH1000_RS00390	Gene	protein_coding	SAURSH1000_RS00390	gene-SAURSH1000_RS00390	(S)-acetoin forming diacetyl reductase	(S)-acetoin forming diacetyl reductase	No_PHROG	protein_coding	None	None
77	NZ_CP059180.1	RefSeq	gene	92798.0	92920.0	.	+	.	gene-SAURSH1000_RS00395	SAURSH1000_RS00395	Gene	protein_coding	SAURSH1000_RS00395	gene-SAURSH1000_RS00395	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
78	NZ_CP059180.1	RefSeq	gene	92990.0	93970.0	.	+	.	gene-SAURSH1000_RS00400	SAURSH1000_RS00400	Gene	protein_coding	SAURSH1000_RS00400	gene-SAURSH1000_RS00400	NAD-dependent epimerase/dehydratase family protein	NAD-dependent epimerase/dehydratase family protein	No_PHROG	protein_coding	None	None
79	NZ_CP059180.1	RefSeq	gene	93933.0	94625.0	.	+	.	gene-SAURSH1000_RS00405	SAURSH1000_RS00405	Gene	protein_coding	SAURSH1000_RS00405	gene-SAURSH1000_RS00405	sugar transferase	sugar transferase	No_PHROG	protein_coding	None	None
80	NZ_CP059180.1	RefSeq	gene	94835.0	96001.0	.	+	.	gene-SAURSH1000_RS00410	SAURSH1000_RS00410	Gene	protein_coding	SAURSH1000_RS00410	gene-SAURSH1000_RS00410	glycosyltransferase family 4 protein	glycosyltransferase family 4 protein	No_PHROG	protein_coding	None	None
81	NZ_CP059180.1	RefSeq	gene	95982.0	97220.0	.	+	.	gene-SAURSH1000_RS00415	SAURSH1000_RS00415	Gene	protein_coding	SAURSH1000_RS00415	gene-SAURSH1000_RS00415	O-antigen ligase family protein	O-antigen ligase family protein	No_PHROG	protein_coding	None	None
82	NZ_CP059180.1	RefSeq	gene	97210.0	98640.0	.	+	.	gene-SAURSH1000_RS00420	SAURSH1000_RS00420	Gene	protein_coding	SAURSH1000_RS00420	gene-SAURSH1000_RS00420	oligosaccharide flippase family protein	oligosaccharide flippase family protein	No_PHROG	protein_coding	None	None
83	NZ_CP059180.1	RefSeq	gene	98908.0	99507.0	.	+	.	gene-SAURSH1000_RS00425	SAURSH1000_RS00425	Gene	protein_coding	SAURSH1000_RS00425	gene-SAURSH1000_RS00425	superoxide dismutase	superoxide dismutase	No_PHROG	protein_coding	None	None
84	NZ_CP059180.1	RefSeq	gene	99875.0	100474.0	.	+	.	gene-SAURSH1000_RS00430	SAURSH1000_RS00430	Gene	protein_coding	SAURSH1000_RS00430	gene-SAURSH1000_RS00430	hypothetical protein	hypothetical protein	No_PHROG	protein_coding	None	None
85	NZ_CP059180.1	RefSeq	gene	100461.0	100598.0	.	+	.	gene-SAURSH1000_RS00435	SAURSH1000_RS00435	Gene	protein_coding	SAURSH1000_RS00435	gene-SAURSH1000_RS00435	LPXTG cell wall anchor domain-containing protein	LPXTG cell wall anchor domain-containing protein	No_PHROG	protein_coding	None	None
86	NZ_CP059180.1	RefSeq	gene	100790.0	101545.0	.	-	.	gene-SAURSH1000_RS00440	SAURSH1000_RS00440	Gene	protein_coding	SAURSH1000_RS00440	gene-SAURSH1000_RS00440	GntR family transcriptional regulator	GntR family transcriptional regulator	No_PHROG	protein_coding	None	None
87	NZ_CP059180.1	RefSeq	gene	101781.0	102488.0	.	+	.	gene-SAURSH1000_RS00445	deoD	Gene	protein_coding	SAURSH1000_RS00445	deoD	purine-nucleoside phosphorylase	purine-nucleoside phosphorylase	No_PHROG	protein_coding	None	None
88	NZ_CP059180.1	RefSeq	gene	102495.0	103847.0	.	+	.	gene-SAURSH1000_RS00450	tet(38)	Gene	protein_coding	SAURSH1000_RS00450	tet(38)	tetracycline efflux MFS transporter Tet(38)	tetracycline efflux MFS transporter Tet(38)	No_PHROG	protein_coding	None	None
89	NZ_CP059180.1	RefSeq	gene	103928.0	104590.0	.	+	.	gene-SAURSH1000_RS00455	deoC	Gene	protein_coding	SAURSH1000_RS00455	deoC	deoxyribose-phosphate aldolase	deoxyribose-phosphate aldolase	No_PHROG	protein_coding	None	None
90	NZ_CP059180.1	RefSeq	gene	104618.0	105796.0	.	+	.	gene-SAURSH1000_RS00460	deoB	Gene	protein_coding	SAURSH1000_RS00460	deoB	phosphopentomutase	phosphopentomutase	No_PHROG	protein_coding	None	None
91	NZ_CP059180.1	RefSeq	gene	105927.0	106742.0	.	-	.	gene-SAURSH1000_RS00465	phnE	Gene	protein_coding	SAURSH1000_RS00465	phnE	phosphonate ABC transporter%2C permease protein PhnE	phosphonate ABC transporter%2C permease protein PhnE	No_PHROG	protein_coding	None	None
92	NZ_CP059180.1	RefSeq	gene	106739.0	107539.0	.	-	.	gene-SAURSH1000_RS00470	phnE	Gene	protein_coding	SAURSH1000_RS00470	phnE	phosphonate ABC transporter%2C permease protein PhnE	phosphonate ABC transporter%2C permease protein PhnE	No_PHROG	protein_coding	None	None
93	NZ_CP059180.1	RefSeq	gene	107541.0	108314.0	.	-	.	gene-SAURSH1000_RS00475	phnC	Gene	protein_coding	SAURSH1000_RS00475	phnC	phosphonate ABC transporter ATP-binding protein	phosphonate ABC transporter ATP-binding protein	No_PHROG	protein_coding	None	None
94	NZ_CP059180.1	RefSeq	gene	108528.0	109484.0	.	-	.	gene-SAURSH1000_RS00480	SAURSH1000_RS00480	Gene	protein_coding	SAURSH1000_RS00480	gene-SAURSH1000_RS00480	phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	phosphate/phosphite/phosphonate ABC transporter substrate-binding protein	No_PHROG	protein_coding	None	None
