	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	annot	PHROG	category	ClassThreshold	ClassMax
4533	NC_000866.4	RefSeq	gene	15026.0	15232.0	.	-	.	gene-T4p028	mrh.2	Gene	protein_coding	T4p028	mrh.2	Mrh.2 hypothetical protein	hypothetical protein	1873	unknown function	early	middle
4534	NC_000866.4	RefSeq	gene	15331.0	15573.0	.	-	.	gene-T4p029	soc	Gene	protein_coding	T4p029	soc	virion structural protein	virion structural protein	1715	head and packaging	middle	late
4535	NC_000866.4	RefSeq	gene	15606.0	16280.0	.	-	.	gene-T4p030	segF	Gene	protein_coding	T4p030	segF	SegF homing endonuclease	homing endonuclease	314	DNA, RNA and nucleotide metabolism	early	late
4536	NC_000866.4	RefSeq	gene	16270.0	16785.0	.	-	.	gene-T4p031	56	Gene	protein_coding	T4p031	56	dUTPase	nucleoside triphosphate pyrophosphohydrolase	173	DNA, RNA and nucleotide metabolism	early	middle
4537	NC_000866.4	RefSeq	gene	16846.0	17625.0	.	-	.	gene-T4p032	dam	Gene	protein_coding	T4p032	dam	Dam family site-specific DNA-(adenine-N6)-methyltransferase	DNA methyltransferase	56	other	early	middle
4538	NC_000866.4	RefSeq	gene	17935.0	18963.0	.	-	.	gene-T4p033	61	Gene	protein_coding	T4p033	61	DNA primase	DNA primase	47	DNA, RNA and nucleotide metabolism	early	middle
4539	NC_000866.4	RefSeq	gene	18966.0	19130.0	.	-	.	gene-T4p034	61.1	Gene	protein_coding	T4p034	61.1	gp61.1 hypothetical protein	hypothetical protein	1823	unknown function	early	middle
4540	NC_000866.4	RefSeq	gene	19132.0	19758.0	.	-	.	gene-T4p035	61.2	Gene	protein_coding	T4p035	61.2	gp61.2 hypothetical protein	hypothetical protein	3781	unknown function	early	early
4541	NC_000866.4	RefSeq	gene	19758.0	20051.0	.	-	.	gene-T4p036	sp	Gene	protein_coding	T4p036	sp	spackle periplasmic	spackle periplasmic	1586	other	early	early
4542	NC_000866.4	RefSeq	gene	20112.0	20369.0	.	-	.	gene-T4p037	61.4	Gene	protein_coding	T4p037	61.4	gp61.4 hypothetical protein	hypothetical protein	2375	unknown function	early	early
4543	NC_000866.4	RefSeq	gene	20371.0	20553.0	.	-	.	gene-T4p038	dmd	Gene	protein_coding	T4p038	dmd	Dmd discriminator of mRNA degradation	Dmd discriminator of mRNA degradation	2102	DNA, RNA and nucleotide metabolism	early	early
4544	NC_000866.4	RefSeq	gene	20612.0	22039.0	.	-	.	gene-T4p039	41	Gene	protein_coding	T4p039	41	AAA family ATPase	DnaB-like replicative helicase	19	DNA, RNA and nucleotide metabolism	middle	middle
4545	NC_000866.4	RefSeq	gene	22049.0	22393.0	.	-	.	gene-T4p040	40	Gene	protein_coding	T4p040	40	head vertex assembly chaperone	head vertex assembly chaperone	999	head and packaging	middle	middle
4546	NC_000866.4	RefSeq	gene	22386.0	23561.0	.	-	.	gene-T4p041	uvsX	Gene	protein_coding	T4p041	uvsX	recombinase	recombinase	18112	other	early	middle
4547	NC_000866.4	RefSeq	gene	23570.0	24235.0	.	-	.	gene-T4p042	segA	Gene	protein_coding	T4p042	segA	homing endonuclease	homing endonuclease	314	DNA, RNA and nucleotide metabolism	early	middle
4548	NC_000866.4	RefSeq	gene	24400.0	25455.0	.	-	.	gene-T4p043	b-gt	Gene	protein_coding	T4p043	b-gt	beta-glucosyltransferase	beta-glucosyltransferase	7922	moron, auxiliary metabolic gene and host takeover	early	middle
4549	NC_000866.4	RefSeq	gene	25479.0	26219.0	.	-	.	gene-T4p044	42	Gene	protein_coding	T4p044	42	thymidylate synthase	thymidylate synthase	160	DNA, RNA and nucleotide metabolism	early	middle
4550	NC_000866.4	RefSeq	gene	26373.0	26624.0	.	-	.	gene-T4p045	imm	Gene	protein_coding	T4p045	imm	immunity to superinfection	immunity to superinfection	1039	moron, auxiliary metabolic gene and host takeover	early	early
4551	NC_000866.4	RefSeq	gene	26636.0	27013.0	.	-	.	gene-T4p046	imm.1	Gene	protein_coding	T4p046	imm.1	iduronate sulfatase	hypothetical protein	1754	unknown function	early	early
4552	NC_000866.4	RefSeq	gene	27197.0	29893.0	.	-	.	gene-T4p047	43	Gene	protein_coding	T4p047	43	DNA polymerase	DNA polymerase	262	DNA, RNA and nucleotide metabolism	middle	late
4553	NC_000866.4	RefSeq	gene	29972.0	30340.0	.	-	.	gene-T4p048	regA	Gene	protein_coding	T4p048	regA	translation repressor	translation repressor	242	other	middle	late
4554	NC_000866.4	RefSeq	gene	30342.0	30905.0	.	-	.	gene-T4p049	62	Gene	protein_coding	T4p049	62	clamp loader of DNA polymerase	clamp loader of DNA polymerase	225	DNA, RNA and nucleotide metabolism	middle	middle
4555	NC_000866.4	RefSeq	gene	30907.0	31866.0	.	-	.	gene-T4p050	44	Gene	protein_coding	T4p050	44	clamp loader of DNA polymerase	clamp loader of DNA polymerase	168	DNA, RNA and nucleotide metabolism	early	middle
4556	NC_000866.4	RefSeq	gene	31917.0	32603.0	.	-	.	gene-T4p051	45	Gene	protein_coding	T4p051	45	DNA polymerase processivity factor	DNA polymerase processivity factor	223	DNA, RNA and nucleotide metabolism	early	middle
4557	NC_000866.4	RefSeq	gene	32659.0	33048.0	.	-	.	gene-T4p052	rpbA	Gene	protein_coding	T4p052	rpbA	RNA polymerase binding	RNA polymerase binding	1285	DNA, RNA and nucleotide metabolism	early	middle
4558	NC_000866.4	RefSeq	gene	33058.0	33246.0	.	-	.	gene-T4p053	45.2	Gene	protein_coding	T4p053	45.2	protein GP45.2	hypothetical protein	1045	unknown function	early	middle
4559	NC_000866.4	RefSeq	gene	33302.0	34984.0	.	-	.	gene-T4p054	46	Gene	protein_coding	T4p054	46	SbcC-like subunit of palindrome specific endonuclease	SbcC-like subunit of palindrome specific endonuclease	77	DNA, RNA and nucleotide metabolism	early	late
4560	NC_000866.4	RefSeq	gene	34981.0	35187.0	.	-	.	gene-T4p055	46.1	Gene	protein_coding	T4p055	46.1	DUF5487 family protein	hypothetical protein	2327	unknown function	early	middle
4561	NC_000866.4	RefSeq	gene	35168.0	35431.0	.	-	.	gene-T4p056	46.2	Gene	protein_coding	T4p056	46.2	gp46.2 hypothetical protein	hypothetical protein	2192	unknown function	early	middle
4562	NC_000866.4	RefSeq	gene	35428.0	36447.0	.	-	.	gene-T4p057	47	Gene	protein_coding	T4p057	47	SbcD-like subunit of palindrome specific endonuclease	SbcD-like subunit of palindrome specific endonuclease	100	DNA, RNA and nucleotide metabolism	early	middle
4563	NC_000866.4	RefSeq	gene	36444.0	36584.0	.	-	.	gene-T4p058	47.1	Gene	protein_coding	T4p058	47.1	gp47.1 hypothetical predicted membrane protein	hypothetical protein	6693	unknown function	early	middle
4564	NC_000866.4	RefSeq	gene	36624.0	37826.0	.	-	.	gene-T4p059	a-gt	Gene	protein_coding	T4p059	a-gt	alpha-glucosyltransferase	alpha-glucosyltransferase	2888	other	middle	late
4565	NC_000866.4	RefSeq	gene	37885.0	38679.0	.	-	.	gene-T4p060	mobB	Gene	protein_coding	T4p060	mobB	homing endonuclease	homing endonuclease	655	DNA, RNA and nucleotide metabolism	early	middle
4566	NC_000866.4	RefSeq	gene	38731.0	38922.0	.	-	.	gene-T4p061	a-gt.2	Gene	protein_coding	T4p061	a-gt.2	a-gt.2 hypothetical protein	hypothetical protein	2140	unknown function	early	late
4567	NC_000866.4	RefSeq	gene	38907.0	39110.0	.	-	.	gene-T4p062	a-gt.3	Gene	protein_coding	T4p062	a-gt.3	a-gt.3 hypothetical protein	hypothetical protein	1648	unknown function	early	late
4568	NC_000866.4	RefSeq	gene	39079.0	39396.0	.	-	.	gene-T4p063	a-gt.4	Gene	protein_coding	T4p063	a-gt.4	a-gt.4 family protein	hypothetical protein	951	unknown function	early	late
4569	NC_000866.4	RefSeq	gene	39398.0	39616.0	.	-	.	gene-T4p064	a-gt.5	Gene	protein_coding	T4p064	a-gt.5	a-gt.5 hypothetical protein	hypothetical protein	22589	unknown function	early	late
4570	NC_000866.4	RefSeq	gene	39600.0	40157.0	.	-	.	gene-T4p065	55	Gene	protein_coding	T4p065	55	RNA polymerase sigma factor	late sigma transcription factor	234	transcription regulation	early	late
4571	NC_000866.4	RefSeq	gene	40193.0	40456.0	.	-	.	gene-T4p066	55.1	Gene	protein_coding	T4p066	55.1	gp55.1 hypothetical protein	hypothetical protein	1662	unknown function	early	early
4572	NC_000866.4	RefSeq	gene	40459.0	40785.0	.	-	.	gene-T4p067	55.2	Gene	protein_coding	T4p067	55.2	gp55.2 hypothetical protein	hypothetical protein	1475	unknown function	early	early
4573	NC_000866.4	RefSeq	gene	40799.0	41038.0	.	-	.	gene-T4p068	55.3	Gene	protein_coding	T4p068	55.3	gp55.3 hypothetical protein	hypothetical protein	2084	unknown function	early	early
4574	NC_000866.4	RefSeq	gene	41039.0	41170.0	.	-	.	gene-T4p069	55.4	Gene	protein_coding	T4p069	55.4	gp55.4 conserved hypothetical protein	hypothetical protein	24953	unknown function	early	early
4575	NC_000866.4	RefSeq	gene	41178.0	41471.0	.	-	.	gene-T4p070	55.5	Gene	protein_coding	T4p070	55.5	gp55.5 conserved protein of unknown function	hypothetical protein	1774	unknown function	early	early
4576	NC_000866.4	RefSeq	gene	41464.0	41646.0	.	-	.	gene-T4p071	55.6	Gene	protein_coding	T4p071	55.6	gp55.6 conserved hypothetical protein	hypothetical protein	2283	unknown function	early	early
4577	NC_000866.4	RefSeq	gene	41805.0	42113.0	.	-	.	gene-T4p072	nrdH	Gene	protein_coding	T4p072	nrdH	NrdH glutaredoxin	hypothetical protein	No_PHROG	unknown function	early	late
4578	NC_000866.4	RefSeq	gene	42116.0	42328.0	.	-	.	gene-T4p073	55.8	Gene	protein_coding	T4p073	55.8	gp55.8 conserved hypothetical predicted membrane protein	hypothetical protein	1930	unknown function	early	middle
4579	NC_000866.4	RefSeq	gene	42446.0	42916.0	.	-	.	gene-T4p074	nrdG	Gene	protein_coding	T4p074	nrdG	anaerobic ribonucleotide reductase small subunit	anaerobic ribonucleotide reductase small subunit	626	DNA, RNA and nucleotide metabolism	early	late
4580	NC_000866.4	RefSeq	gene	42906.0	43538.0	.	-	.	gene-T4p075	mobC	Gene	protein_coding	T4p075	mobC	homing endonuclease	homing endonuclease	655	DNA, RNA and nucleotide metabolism	middle	late
4581	NC_000866.4	RefSeq	gene	43535.0	46385.0	.	-	.	gene-T4p076	nrdD	Gene	protein_coding	T4p076	nrdD	anaerobic ribonucleoside reductase large subunit	anaerobic ribonucleoside reductase large subunit	4218	DNA, RNA and nucleotide metabolism	middle	late
4582	NC_000866.4	RefSeq	gene	44836.0	45612.0	.	-	.	gene-T4p077	I-TevII	Gene	protein_coding	T4p077	I-TevII	I-TevII homing endonuclease	homing endonuclease	7363	DNA, RNA and nucleotide metabolism	middle	late
4583	NC_000866.4	RefSeq	gene	46382.0	46855.0	.	-	.	gene-T4p078	49	Gene	protein_coding	T4p078	49	endonuclease VII	endonuclease VII	24351	DNA, RNA and nucleotide metabolism	early	late
4584	NC_000866.4	RefSeq	gene	46382.0	46699.0	.	-	.	gene-T4p079	49	Gene	protein_coding	T4p079	49	endonuclease VII	endonuclease VII	24351	DNA, RNA and nucleotide metabolism	early	late
4585	NC_000866.4	RefSeq	gene	46897.0	47382.0	.	-	.	gene-T4p080	pin	Gene	protein_coding	T4p080	pin	inhibitor of host Lon protease	inhibitor of host Lon protease	2167	other	early	middle
4586	NC_000866.4	RefSeq	gene	47366.0	47521.0	.	-	.	gene-T4p081	49.1	Gene	protein_coding	T4p081	49.1	gp49.1 conserved protein of unknown function	hypothetical protein	2382	unknown function	early	middle
4587	NC_000866.4	RefSeq	gene	47506.0	47826.0	.	-	.	gene-T4p082	49.2	Gene	protein_coding	T4p082	49.2	ribonucleotide reductase	ribonucleotide reductase	2294	DNA, RNA and nucleotide metabolism	early	middle
4588	NC_000866.4	RefSeq	gene	47823.0	48131.0	.	-	.	gene-T4p083	49.3	Gene	protein_coding	T4p083	49.3	gp49.3 hypothetical protein	hypothetical protein	4203	unknown function	early	middle
4589	NC_000866.4	RefSeq	gene	48128.0	48391.0	.	-	.	gene-T4p084	nrdC	Gene	protein_coding	T4p084	nrdC	NrdC thioredoxin	hypothetical protein	No_PHROG	unknown function	early	middle
4590	NC_000866.4	RefSeq	gene	48393.0	48635.0	.	-	.	gene-T4p085	nrdC.1	Gene	protein_coding	T4p085	nrdC.1	hypothetical protein	unknown function	2052	unknown function	early	middle
4591	NC_000866.4	RefSeq	gene	48622.0	48936.0	.	-	.	gene-T4p086	nrdC.2	Gene	protein_coding	T4p086	nrdC.2	hypothetical protein	unknown function	1474	unknown function	early	middle
4592	NC_000866.4	RefSeq	gene	48933.0	49859.0	.	-	.	gene-T4p087	nrdC.3	Gene	protein_coding	T4p087	nrdC.3	hypothetical protein	unknown function	1435	unknown function	early	middle
4593	NC_000866.4	RefSeq	gene	49914.0	50915.0	.	-	.	gene-T4p088	nrdC.4	Gene	protein_coding	T4p088	nrdC.4	hypothetical protein	unknown function	1435	unknown function	early	middle
4594	NC_000866.4	RefSeq	gene	50973.0	51995.0	.	-	.	gene-T4p089	nrdC.5	Gene	protein_coding	T4p089	nrdC.5	NrdC.5 conserved hypothetical protein	hypothetical protein	2351	unknown function	early	middle
4595	NC_000866.4	RefSeq	gene	52066.0	52893.0	.	-	.	gene-T4p090	nrdC.6	Gene	protein_coding	T4p090	nrdC.6	hypothetical protein	unknown function	2257	unknown function	early	early
4596	NC_000866.4	RefSeq	gene	52901.0	53302.0	.	-	.	gene-T4p091	nrdC.7	Gene	protein_coding	T4p091	nrdC.7	NrdC.7 conserved hypothetical%2C predicted membrane protein	hypothetical protein	2547	unknown function	early	early
4597	NC_000866.4	RefSeq	gene	53358.0	53885.0	.	-	.	gene-T4p092	nrdC.8	Gene	protein_coding	T4p092	nrdC.8	hypothetical protein	unknown function	2274	unknown function	early	early
4598	NC_000866.4	RefSeq	gene	53946.0	54248.0	.	-	.	gene-T4p093	nrdC.9	Gene	protein_coding	T4p093	nrdC.9	NrdC.9 conserved hypothetical protein	hypothetical protein	1931	unknown function	early	early
4599	NC_000866.4	RefSeq	gene	54343.0	55320.0	.	-	.	gene-T4p094	nrdC.10	Gene	protein_coding	T4p094	nrdC.10	hypothetical protein	unknown function	1250	unknown function	early	early
4600	NC_000866.4	RefSeq	gene	55435.0	56445.0	.	-	.	gene-T4p095	nrdC.11	Gene	protein_coding	T4p095	nrdC.11	nucleotidyltransferase	nucleotidyltransferase	388	DNA, RNA and nucleotide metabolism	early	middle
4601	NC_000866.4	RefSeq	gene	56429.0	57208.0	.	-	.	gene-T4p096	mobD	Gene	protein_coding	T4p096	mobD	homing endonuclease	homing endonuclease	655	DNA, RNA and nucleotide metabolism	early	early
4602	NC_000866.4	RefSeq	gene	57283.0	57828.0	.	-	.	gene-T4p097	mobD.1	Gene	protein_coding	T4p097	mobD.1	MobD.1 conserved hypothetical protein	hypothetical protein	1502	unknown function	early	early
4603	NC_000866.4	RefSeq	gene	57828.0	57932.0	.	-	.	gene-T4p098	mobD.2	Gene	protein_coding	T4p098	mobD.2	MobD.2 conserved hypothetical protein	hypothetical protein	3515	unknown function	early	early
4604	NC_000866.4	RefSeq	gene	58049.0	58165.0	.	-	.	gene-T4p099	mobD.2a	Gene	protein_coding	T4p099	mobD.2a	MobD.2a hypothetical protein	hypothetical protein	2758	unknown function	early	early
4605	NC_000866.4	RefSeq	gene	58155.0	58349.0	.	-	.	gene-T4p100	mobD.3	Gene	protein_coding	T4p100	mobD.3	MobD.3 hypothetical protein	hypothetical protein	653	unknown function	early	early
4606	NC_000866.4	RefSeq	gene	58352.0	58534.0	.	-	.	gene-T4p101	mobD.4	Gene	protein_coding	T4p101	mobD.4	molybdopterin-guanine dinucleotide biosynthesis protein MobD	hypothetical protein	653	unknown function	early	early
4607	NC_000866.4	RefSeq	gene	58534.0	58722.0	.	-	.	gene-T4p102	mobD.5	Gene	protein_coding	T4p102	mobD.5	MobD.5 hypothetical protein	hypothetical protein	3024	unknown function	early	early
4608	NC_000866.4	RefSeq	gene	58819.0	59205.0	.	-	.	gene-T4p103	rI.-1	Gene	protein_coding	T4p103	rI.-1	starvation-inducible transcriptional regulator	starvation-inducible transcriptional regulator	858	transcription regulation	middle	late
4609	NC_000866.4	RefSeq	gene	59202.0	59495.0	.	-	.	gene-T4p104	rI	Gene	protein_coding	T4p104	rI	lysis inhibition	lysis inhibition	1246	lysis	middle	late
4610	NC_000866.4	RefSeq	gene	59508.0	59720.0	.	-	.	gene-T4p105	rI.1	Gene	protein_coding	T4p105	rI.1	rI.1 conserved hypothetical protein	hypothetical protein	1826	unknown function	middle	late
4611	NC_000866.4	RefSeq	gene	59763.0	60344.0	.	-	.	gene-T4p106	tk	Gene	protein_coding	T4p106	tk	thymidine kinase	thymidine kinase	592	other	early	middle
4612	NC_000866.4	RefSeq	gene	60346.0	60534.0	.	-	.	gene-T4p107	tk.1	Gene	protein_coding	T4p107	tk.1	Tk.1 conserved hypothetical protein	hypothetical protein	653	unknown function	early	middle
4613	NC_000866.4	RefSeq	gene	60531.0	60716.0	.	-	.	gene-T4p108	tk.2	Gene	protein_coding	T4p108	tk.2	Tk.2 conserved hypothetical protein	hypothetical protein	653	unknown function	early	middle
4614	NC_000866.4	RefSeq	gene	60713.0	60925.0	.	-	.	gene-T4p109	tk.3	Gene	protein_coding	T4p109	tk.3	Tk.2 conserved hypothetical protein	hypothetical protein	2008	unknown function	early	middle
4615	NC_000866.4	RefSeq	gene	60922.0	61389.0	.	-	.	gene-T4p110	tk.4	Gene	protein_coding	T4p110	tk.4	phosphatase	phosphatase	335	other	early	middle
4616	NC_000866.4	RefSeq	gene	61386.0	61733.0	.	-	.	gene-T4p111	vs	Gene	protein_coding	T4p111	vs	valyl tRNA synthetase modifier	valyl tRNA synthetase modifier	1256	DNA, RNA and nucleotide metabolism	early	middle
4617	NC_000866.4	RefSeq	gene	61726.0	62271.0	.	-	.	gene-T4p112	vs.1	Gene	protein_coding	T4p112	vs.1	hypothetical protein	unknown function	600	unknown function	early	middle
4618	NC_000866.4	RefSeq	gene	62279.0	62740.0	.	-	.	gene-T4p113	regB	Gene	protein_coding	T4p113	regB	endoribonuclease	endoribonuclease	1323	DNA, RNA and nucleotide metabolism	early	middle
4619	NC_000866.4	RefSeq	gene	62800.0	63078.0	.	-	.	gene-T4p114	vs.3	Gene	protein_coding	T4p114	vs.3	Vs.3 conserved hypothetical protein	hypothetical protein	2037	unknown function	early	late
4620	NC_000866.4	RefSeq	gene	63078.0	63344.0	.	-	.	gene-T4p115	vs.4	Gene	protein_coding	T4p115	vs.4	Vs.4 conserved hypothetical protein	hypothetical protein	717	unknown function	early	late
4621	NC_000866.4	RefSeq	gene	63381.0	63557.0	.	-	.	gene-T4p116	vs.5	Gene	protein_coding	T4p116	vs.5	Vs.5 conserved hypothetical protein	hypothetical protein	No_PHROG	unknown function	early	late
4622	NC_000866.4	RefSeq	gene	63557.0	63919.0	.	-	.	gene-T4p117	vs.6	Gene	protein_coding	T4p117	vs.6	autonomous glycyl radical cofactor GrcA	hypothetical protein	1209	unknown function	None	middle
4623	NC_000866.4	RefSeq	gene	63927.0	64256.0	.	-	.	gene-T4p118	vs.7	Gene	protein_coding	T4p118	vs.7	hypothetical protein	unknown function	2049	unknown function	early	late
4624	NC_000866.4	RefSeq	gene	64253.0	64912.0	.	-	.	gene-T4p119	vs.8	Gene	protein_coding	T4p119	vs.8	hypothetical protein	unknown function	1488	unknown function	early	late
4625	NC_000866.4	RefSeq	gene	64939.0	65355.0	.	-	.	gene-T4p120	denV	Gene	protein_coding	T4p120	denV	endonuclease V N-glycosylase UV repair enzyme	endonuclease V N-glycosylase UV repair enzyme	1183	DNA, RNA and nucleotide metabolism	early	late
4626	NC_000866.4	RefSeq	gene	65416.0	65718.0	.	-	.	gene-T4p121	ipII	Gene	protein_coding	T4p121	ipII	internal virion protein	internal virion protein	7857	head and packaging	early	late
4627	NC_000866.4	RefSeq	gene	65834.0	66415.0	.	-	.	gene-T4p122	ipIII	Gene	protein_coding	T4p122	ipIII	internal virion protein	internal virion protein	5341	head and packaging	early	late
4628	NC_000866.4	RefSeq	gene	66503.0	66997.0	.	-	.	gene-T4p123	e	Gene	protein_coding	T4p123	e	glycoside hydrolase family protein	hypothetical protein	33534	unknown function	early	late
4629	NC_000866.4	RefSeq	gene	67035.0	67490.0	.	-	.	gene-T4p124	nudE	Gene	protein_coding	T4p124	nudE	nudix hydrolase	nudix hydrolase	1185	other	early	middle
4630	NC_000866.4	RefSeq	gene	67652.0	67960.0	.	-	.	gene-T4p125	e.2	Gene	protein_coding	T4p125	e.2	hypothetical protein	unknown function	35263	unknown function	early	early
4631	NC_000866.4	RefSeq	gene	67957.0	68319.0	.	-	.	gene-T4p126	e.3	Gene	protein_coding	T4p126	e.3	hypothetical protein	unknown function	2330	unknown function	early	early
4632	NC_000866.4	RefSeq	gene	68301.0	68693.0	.	-	.	gene-T4p127	e.4	Gene	protein_coding	T4p127	e.4	hypothetical protein	unknown function	2604	unknown function	early	early
4633	NC_000866.4	RefSeq	gene	68662.0	69270.0	.	-	.	gene-T4p128	e.5	Gene	protein_coding	T4p128	e.5	e.5 conserved hypothetical protein	hypothetical protein	2607	unknown function	early	early
4634	NC_000866.4	RefSeq	gene	69312.0	69905.0	.	-	.	gene-T4p129	e.6	Gene	protein_coding	T4p129	e.6	e.6 conserved hypothetical protein	hypothetical protein	1203	unknown function	early	early
4635	NC_000866.4	RefSeq	gene	69968.0	70303.0	.	-	.	gene-T4p130	e.7	Gene	protein_coding	T4p130	e.7	e.7 hypothetical protein	hypothetical protein	7266	unknown function	early	early
