	seq_id	source	type	start	end	phase	strand	score	ID	Name	gbkey	gene_biotype	locus_tag	gene	product	ClassThreshold	ClassMax
16	U00096.3	Genbank	gene	16751.0	16960.0	.	-	.	gene-b0018	mokC	Gene	protein_coding	b0018	mokC	regulatory protein MokC	None	None
17	U00096.3	Genbank	gene	16751.0	16903.0	.	-	.	gene-b4412	hokC	Gene	protein_coding	b4412	hokC	small toxic polypeptide HokC	None	None
18	U00096.3	Genbank	gene	16952.0	17010.0	.	+	.	gene-b4413	sokC	Gene	ncRNA	b4413	sokC	small regulatory RNA antitoxin SokC	None	None
19	U00096.3	Genbank	gene	17489.0	18655.0	.	+	.	gene-b0019	nhaA	Gene	protein_coding	b0019	nhaA	Na(+):H(+) antiporter NhaA	None	None
20	U00096.3	Genbank	gene	18715.0	19620.0	.	+	.	gene-b0020	nhaR	Gene	protein_coding	b0020	nhaR	DNA-binding transcriptional activator NhaR	None	None
21	U00096.3	Genbank	gene	19811.0	20314.0	.	-	.	gene-b0021	insB1	Gene	protein_coding	b0021	insB1	IS1 family protein InsB	None	None
22	U00096.3	Genbank	gene	20233.0	20508.0	.	-	.	gene-b0022	insA1	Gene	protein_coding	b0022	insA1	IS1 family protein InsA	None	None
23	U00096.3	Genbank	gene	20815.0	21078.0	.	-	.	gene-b0023	rpsT	Gene	protein_coding	b0023	rpsT	30S ribosomal subunit protein S20	None	None
24	U00096.3	Genbank	gene	21181.0	21399.0	.	+	.	gene-b0024	yaaY	Gene	protein_coding	b0024	yaaY	DUF2575 domain-containing protein YaaY	None	None
25	U00096.3	Genbank	gene	21407.0	22348.0	.	+	.	gene-b0025	ribF	Gene	protein_coding	b0025	ribF	bifunctional riboflavin kinase/FMN adenylyltransferase	None	None
26	U00096.3	Genbank	gene	22391.0	25207.0	.	+	.	gene-b0026	ileS	Gene	protein_coding	b0026	ileS	isoleucine--tRNA ligase	None	None
27	U00096.3	Genbank	gene	25207.0	25701.0	.	+	.	gene-b0027	lspA	Gene	protein_coding	b0027	lspA	lipoprotein signal peptidase	None	None
28	U00096.3	Genbank	gene	25826.0	26275.0	.	+	.	gene-b0028	fkpB	Gene	protein_coding	b0028	fkpB	peptidyl-prolyl cis-trans isomerase FkpB	None	None
29	U00096.3	Genbank	gene	26277.0	27227.0	.	+	.	gene-b0029	ispH	Gene	protein_coding	b0029	ispH	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	None	None
30	U00096.3	Genbank	gene	27293.0	28207.0	.	+	.	gene-b0030	rihC	Gene	protein_coding	b0030	rihC	ribonucleoside hydrolase RihC	None	None
31	U00096.3	Genbank	gene	28374.0	29195.0	.	+	.	gene-b0031	dapB	Gene	protein_coding	b0031	dapB	4-hydroxy-tetrahydrodipicolinate reductase	None	None
32	U00096.3	Genbank	gene	29651.0	30799.0	.	+	.	gene-b0032	carA	Gene	protein_coding	b0032	carA	carbamoyl-phosphate synthetase small subunit	None	None
33	U00096.3	Genbank	gene	30817.0	34038.0	.	+	.	gene-b0033	carB	Gene	protein_coding	b0033	carB	carbamoyl-phosphate synthetase large subunit	None	None
34	U00096.3	Genbank	gene	34300.0	34695.0	.	+	.	gene-b0034	caiF	Gene	protein_coding	b0034	caiF	DNA-binding transcriptional activator CaiF	None	None
35	U00096.3	Genbank	gene	34781.0	35371.0	.	-	.	gene-b0035	caiE	Gene	protein_coding	b0035	caiE	putative transferase CaiE	None	None
36	U00096.3	Genbank	gene	35377.0	36162.0	.	-	.	gene-b0036	caiD	Gene	protein_coding	b0036	caiD	crotonobetainyl-CoA hydratase	None	None
37	U00096.3	Genbank	gene	36271.0	37824.0	.	-	.	gene-b0037	caiC	Gene	protein_coding	b0037	caiC	carnitine--CoA ligase	None	None
38	U00096.3	Genbank	gene	37898.0	39115.0	.	-	.	gene-b0038	caiB	Gene	protein_coding	b0038	caiB	gamma-butyrobetainyl-CoA:carnitine CoA transferase	None	None
39	U00096.3	Genbank	gene	39244.0	40386.0	.	-	.	gene-b0039	caiA	Gene	protein_coding	b0039	caiA	crotonobetainyl-CoA reductase	None	None
40	U00096.3	Genbank	gene	40417.0	41931.0	.	-	.	gene-b0040	caiT	Gene	protein_coding	b0040	caiT	L-carnitine:gamma-butyrobetaine antiporter	None	None
41	U00096.3	Genbank	gene	42403.0	43173.0	.	+	.	gene-b0041	fixA	Gene	protein_coding	b0041	fixA	putative electron transfer flavoprotein FixA	None	None
42	U00096.3	Genbank	gene	43188.0	44129.0	.	+	.	gene-b0042	fixB	Gene	protein_coding	b0042	fixB	putative electron transfer flavoprotein FixB	None	None
43	U00096.3	Genbank	gene	44180.0	45466.0	.	+	.	gene-b0043	fixC	Gene	protein_coding	b0043	fixC	putative oxidoreductase FixC	None	None
44	U00096.3	Genbank	gene	45463.0	45750.0	.	+	.	gene-b0044	fixX	Gene	protein_coding	b0044	fixX	putative ferredoxin FixX	None	None
45	U00096.3	Genbank	gene	45807.0	47138.0	.	+	.	gene-b0045	yaaU	Gene	protein_coding	b0045	yaaU	putative transporter YaaU	None	None
46	U00096.3	Genbank	gene	47246.0	47776.0	.	+	.	gene-b0046	kefF	Gene	protein_coding	b0046	kefF	regulator of KefC-mediated potassium transport and quinone oxidoreductase	None	None
47	U00096.3	Genbank	gene	47769.0	49631.0	.	+	.	gene-b0047	kefC	Gene	protein_coding	b0047	kefC	K(+) : H(+) antiporter KefC	None	None
48	U00096.3	Genbank	gene	49823.0	50302.0	.	+	.	gene-b0048	folA	Gene	protein_coding	b0048	folA	dihydrofolate reductase	None	None
49	U00096.3	Genbank	gene	50380.0	51222.0	.	-	.	gene-b0049	apaH	Gene	protein_coding	b0049	apaH	diadenosine tetraphosphatase	None	None
50	U00096.3	Genbank	gene	51229.0	51606.0	.	-	.	gene-b0050	apaG	Gene	protein_coding	b0050	apaG	DUF525 domain-containing protein ApaG	None	None
51	U00096.3	Genbank	gene	51609.0	52430.0	.	-	.	gene-b0051	rsmA	Gene	protein_coding	b0051	rsmA	16S rRNA (A(1518)/A(1519))-N(6)-dimethyltransferase	None	None
52	U00096.3	Genbank	gene	52427.0	53416.0	.	-	.	gene-b0052	pdxA	Gene	protein_coding	b0052	pdxA	4-hydroxythreonine-4-phosphate dehydrogenase	None	None
53	U00096.3	Genbank	gene	53416.0	54702.0	.	-	.	gene-b0053	surA	Gene	protein_coding	b0053	surA	chaperone SurA	None	None
54	U00096.3	Genbank	gene	54755.0	57109.0	.	-	.	gene-b0054	lptD	Gene	protein_coding	b0054	lptD	lipopolysaccharide assembly protein LptD	None	None
55	U00096.3	Genbank	gene	57364.0	58179.0	.	+	.	gene-b0055	djlA	Gene	protein_coding	b0055	djlA	co-chaperone protein DjlA	None	None
56	U00096.3	Genbank	gene	58474.0	59124.0	.	+	.	gene-b0056	yabP	Gene	protein_coding	b0056	yabP	putative uncharacterized protein YabP	None	None
57	U00096.3	Genbank	gene	59121.0	59279.0	.	+	.	gene-b0057	yabQ	Gene	protein_coding	b0057	yabQ	protein YabQ	None	None
58	U00096.3	Genbank	gene	59687.0	60346.0	.	-	.	gene-b0058	rluA	Gene	protein_coding	b0058	rluA	23S rRNA pseudouridine(746) and tRNA pseudouridine(32) synthase	None	None
59	U00096.3	Genbank	gene	60358.0	63264.0	.	-	.	gene-b0059	rapA	Gene	protein_coding	b0059	rapA	RNA polymerase-binding ATPase and RNAP recycling factor	None	None
60	U00096.3	Genbank	gene	63429.0	65780.0	.	-	.	gene-b0060	polB	Gene	protein_coding	b0060	polB	DNA polymerase II	None	None
61	U00096.3	Genbank	gene	65855.0	66550.0	.	-	.	gene-b0061	araD	Gene	protein_coding	b0061	araD	L-ribulose-5-phosphate 4-epimerase AraD	None	None
62	U00096.3	Genbank	gene	66835.0	68337.0	.	-	.	gene-b0062	araA	Gene	protein_coding	b0062	araA	L-arabinose isomerase	None	None
63	U00096.3	Genbank	gene	68348.0	70048.0	.	-	.	gene-b0063	araB	Gene	protein_coding	b0063	araB	ribulokinase	None	None
64	U00096.3	Genbank	gene	70387.0	71265.0	.	+	.	gene-b0064	araC	Gene	protein_coding	b0064	araC	DNA-binding transcriptional dual regulator AraC	None	None
65	U00096.3	Genbank	gene	71351.0	72115.0	.	+	.	gene-b0065	yabI	Gene	protein_coding	b0065	yabI	DedA family protein YabI	None	None
66	U00096.3	Genbank	gene	72229.0	72927.0	.	-	.	gene-b0066	thiQ	Gene	protein_coding	b0066	thiQ	thiamine ABC transporter ATP binding subunit	None	None
67	U00096.3	Genbank	gene	72911.0	74521.0	.	-	.	gene-b0067	thiP	Gene	protein_coding	b0067	thiP	thiamine ABC transporter membrane subunit	None	None
68	U00096.3	Genbank	gene	74497.0	75480.0	.	-	.	gene-b0068	thiB	Gene	protein_coding	b0068	thiB	thiamine ABC transporter periplasmic binding protein	None	None
69	U00096.3	Genbank	gene	75516.0	75608.0	.	-	.	gene-b4762	sroA	Gene	ncRNA	b4762	sroA	small RNA SroA	None	None
70	U00096.3	Genbank	gene	75644.0	77299.0	.	-	.	gene-b0069	sgrR	Gene	protein_coding	b0069	sgrR	DNA-binding transcriptional dual regulator SgrR	None	None
71	U00096.3	Genbank	gene	77367.0	77593.0	.	+	.	gene-b4577	sgrS	Gene	ncRNA	b4577	sgrS	small regulatory RNA SgrS	None	None
72	U00096.3	Genbank	gene	77388.0	77519.0	.	+	.	gene-b4662	sgrT	Gene	protein_coding	b4662	sgrT	PtsG glucose transporter inhibitor	None	None
73	U00096.3	Genbank	gene	77621.0	78799.0	.	+	.	gene-b0070	setA	Gene	protein_coding	b0070	setA	sugar exporter SetA	None	None
74	U00096.3	Genbank	gene	78848.0	79453.0	.	-	.	gene-b0071	leuD	Gene	protein_coding	b0071	leuD	3-isopropylmalate dehydratase subunit LeuD	None	None
75	U00096.3	Genbank	gene	79464.0	80864.0	.	-	.	gene-b0072	leuC	Gene	protein_coding	b0072	leuC	3-isopropylmalate dehydratase subunit LeuC	None	None
76	U00096.3	Genbank	gene	80867.0	81958.0	.	-	.	gene-b0073	leuB	Gene	protein_coding	b0073	leuB	3-isopropylmalate dehydrogenase	None	None
77	U00096.3	Genbank	gene	81958.0	83529.0	.	-	.	gene-b0074	leuA	Gene	protein_coding	b0074	leuA	2-isopropylmalate synthase	None	None
78	U00096.3	Genbank	gene	83622.0	83708.0	.	-	.	gene-b0075	leuL	Gene	protein_coding	b0075	leuL	leu operon leader peptide	None	None
79	U00096.3	Genbank	gene	84368.0	85312.0	.	+	.	gene-b0076	leuO	Gene	protein_coding	b0076	leuO	DNA-binding transcriptional dual regulator LeuO	None	None
80	U00096.3	Genbank	gene	85467.0	85511.0	.	-	.	gene-b4726	yabR	Gene	protein_coding	b4726	yabR	protein YabR	None	None
81	U00096.3	Genbank	gene	85630.0	87354.0	.	+	.	gene-b0077	ilvI	Gene	protein_coding	b0077	ilvI	acetolactate synthase/acetohydroxybutanoate synthase%2C catalytic subunit	None	None
82	U00096.3	Genbank	gene	87357.0	87848.0	.	+	.	gene-b0078	ilvH	Gene	protein_coding	b0078	ilvH	acetolactate synthase/acetohydroxybutanoate synthase%2C regulatory subunit	None	None
83	U00096.3	Genbank	gene	88028.0	89032.0	.	+	.	gene-b0080	cra	Gene	protein_coding	b0080	cra	DNA-binding transcriptional regulator Cra	None	None
84	U00096.3	Genbank	gene	89634.0	90092.0	.	+	.	gene-b0081	mraZ	Gene	protein_coding	b0081	mraZ	DNA-binding transcriptional repressor MraZ	None	None
85	U00096.3	Genbank	gene	90094.0	91035.0	.	+	.	gene-b0082	rsmH	Gene	protein_coding	b0082	rsmH	16S rRNA m(4)C1402 methyltransferase	None	None
86	U00096.3	Genbank	gene	91032.0	91397.0	.	+	.	gene-b0083	ftsL	Gene	protein_coding	b0083	ftsL	cell division protein FtsL	None	None
87	U00096.3	Genbank	gene	91413.0	93179.0	.	+	.	gene-b0084	ftsI	Gene	protein_coding	b0084	ftsI	peptidoglycan DD-transpeptidase FtsI	None	None
88	U00096.3	Genbank	gene	92485.0	92658.0	.	+	.	gene-b4810	ftsO	Gene	ncRNA	b4810	ftsO	small regulatory RNA FtsO	None	None
89	U00096.3	Genbank	gene	93166.0	94653.0	.	+	.	gene-b0085	murE	Gene	protein_coding	b0085	murE	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2%2C6-diaminopimelate ligase	None	None
90	U00096.3	Genbank	gene	94650.0	96008.0	.	+	.	gene-b0086	murF	Gene	protein_coding	b0086	murF	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	None	None
91	U00096.3	Genbank	gene	96002.0	97084.0	.	+	.	gene-b0087	mraY	Gene	protein_coding	b0087	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	None	None
92	U00096.3	Genbank	gene	97087.0	98403.0	.	+	.	gene-b0088	murD	Gene	protein_coding	b0088	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	None	None
93	U00096.3	Genbank	gene	98403.0	99647.0	.	+	.	gene-b0089	ftsW	Gene	protein_coding	b0089	ftsW	peptidoglycan glycosyltransferase FtsW	None	None
94	U00096.3	Genbank	gene	99644.0	100711.0	.	+	.	gene-b0090	murG	Gene	protein_coding	b0090	murG	N-acetylglucosaminyl transferase	None	None
95	U00096.3	Genbank	gene	100765.0	102240.0	.	+	.	gene-b0091	murC	Gene	protein_coding	b0091	murC	UDP-N-acetylmuramate--L-alanine ligase	None	None
96	U00096.3	Genbank	gene	102233.0	103153.0	.	+	.	gene-b0092	ddlB	Gene	protein_coding	b0092	ddlB	D-alanine--D-alanine ligase B	None	None
97	U00096.3	Genbank	gene	103155.0	103985.0	.	+	.	gene-b0093	ftsQ	Gene	protein_coding	b0093	ftsQ	cell division protein FtsQ	None	None
98	U00096.3	Genbank	gene	103982.0	105244.0	.	+	.	gene-b0094	ftsA	Gene	protein_coding	b0094	ftsA	cell division protein FtsA	None	None
99	U00096.3	Genbank	gene	104948.0	105499.0	.	-	.	gene-b4840	stfZ	Gene	ncRNA	b4840	stfZ	small antisense RNA StfZ	None	None
100	U00096.3	Genbank	gene	105305.0	106456.0	.	+	.	gene-b0095	ftsZ	Gene	protein_coding	b0095	ftsZ	cell division protein FtsZ	None	None
101	U00096.3	Genbank	gene	106557.0	107474.0	.	+	.	gene-b0096	lpxC	Gene	protein_coding	b0096	lpxC	UDP-3-O-acyl-N-acetylglucosamine deacetylase	None	None
102	U00096.3	Genbank	gene	107705.0	108217.0	.	+	.	gene-b0097	secM	Gene	protein_coding	b0097	secM	SecA translation regulator	None	None
103	U00096.3	Genbank	gene	108279.0	110984.0	.	+	.	gene-b0098	secA	Gene	protein_coding	b0098	secA	protein translocation ATPase	None	None
104	U00096.3	Genbank	gene	111044.0	111433.0	.	+	.	gene-b0099	mutT	Gene	protein_coding	b0099	mutT	8-oxo-dGTP diphosphatase	None	None
105	U00096.3	Genbank	gene	111649.0	111846.0	.	-	.	gene-b0101	yacG	Gene	protein_coding	b0101	yacG	DNA gyrase inhibitor YacG	None	None
106	U00096.3	Genbank	gene	111856.0	112599.0	.	-	.	gene-b0102	zapD	Gene	protein_coding	b0102	zapD	cell division factor ZapD	None	None
107	U00096.3	Genbank	gene	112599.0	113219.0	.	-	.	gene-b0103	coaE	Gene	protein_coding	b0103	coaE	dephospho-CoA kinase	None	None
108	U00096.3	Genbank	gene	113244.0	113288.0	.	+	.	gene-b4727	yacM	Gene	protein_coding	b4727	yacM	protein YacM	None	None
109	U00096.3	Genbank	gene	113444.0	114487.0	.	+	.	gene-b0104	guaC	Gene	protein_coding	b0104	guaC	GMP reductase	None	None
110	U00096.3	Genbank	gene	114522.0	115724.0	.	-	.	gene-b0106	hofC	Gene	protein_coding	b0106	hofC	inner membrane protein HofC	None	None
111	U00096.3	Genbank	gene	115714.0	117099.0	.	-	.	gene-b0107	hofB	Gene	protein_coding	b0107	hofB	T2SSE family protein	None	None
112	U00096.3	Genbank	gene	117109.0	117549.0	.	-	.	gene-b0108	ppdD	Gene	protein_coding	b0108	ppdD	prepilin-type N-terminal cleavage/methylation domain-containing protein PpdD	None	None
113	U00096.3	Genbank	gene	117752.0	118645.0	.	-	.	gene-b0109	nadC	Gene	protein_coding	b0109	nadC	quinolinate phosphoribosyltransferase (decarboxylating)	None	None
114	U00096.3	Genbank	gene	118733.0	119284.0	.	+	.	gene-b0110	ampD	Gene	protein_coding	b0110	ampD	1%2C6-anhydro-N-acetylmuramoyl-L-alanine amidase	None	None
115	U00096.3	Genbank	gene	119281.0	120135.0	.	+	.	gene-b0111	ampE	Gene	protein_coding	b0111	ampE	protein AmpE	None	None
116	U00096.3	Genbank	gene	120178.0	121551.0	.	-	.	gene-b0112	aroP	Gene	protein_coding	b0112	aroP	aromatic amino acid:H(+) symporter AroP	None	None
117	U00096.3	Genbank	gene	122092.0	122856.0	.	+	.	gene-b0113	pdhR	Gene	protein_coding	b0113	pdhR	DNA-binding transcriptional dual regulator PdhR	None	None
118	U00096.3	Genbank	gene	123017.0	125680.0	.	+	.	gene-b0114	aceE	Gene	protein_coding	b0114	aceE	pyruvate dehydrogenase E1 component	None	None
119	U00096.3	Genbank	gene	125695.0	127587.0	.	+	.	gene-b0115	aceF	Gene	protein_coding	b0115	aceF	pyruvate dehydrogenase E2 subunit	None	None
120	U00096.3	Genbank	gene	127912.0	129336.0	.	+	.	gene-b0116	lpd	Gene	protein_coding	b0116	lpd	lipoamide dehydrogenase	None	None
121	U00096.3	Genbank	gene	129407.0	131260.0	.	-	.	gene-b0117	yacH	Gene	protein_coding	b0117	yacH	DUF3300 domain-containing protein YacH	None	None
122	U00096.3	Genbank	gene	131615.0	134212.0	.	+	.	gene-b0118	acnB	Gene	protein_coding	b0118	acnB	AcnB	None	None
123	U00096.3	Genbank	gene	134388.0	134750.0	.	+	.	gene-b0119	yacL	Gene	protein_coding	b0119	yacL	PF06062 family protein YacL	None	None
124	U00096.3	Genbank	gene	134788.0	135582.0	.	-	.	gene-b0120	speD	Gene	protein_coding	b0120	speD	S-adenosylmethionine decarboxylase proenzyme	None	None
125	U00096.3	Genbank	gene	135598.0	136464.0	.	-	.	gene-b0121	speE	Gene	protein_coding	b0121	speE	spermidine synthase	None	None
126	U00096.3	Genbank	gene	136570.0	136917.0	.	-	.	gene-b0122	yacC	Gene	protein_coding	b0122	yacC	putative lipoprotein YacC	None	None
127	U00096.3	Genbank	gene	137083.0	138633.0	.	+	.	gene-b0123	cueO	Gene	protein_coding	b0123	cueO	multicopper oxidase CueO	None	None
128	U00096.3	Genbank	gene	138835.0	141225.0	.	-	.	gene-b0124	gcd	Gene	protein_coding	b0124	gcd	quinoprotein glucose dehydrogenase	None	None
129	U00096.3	Genbank	gene	141431.0	141967.0	.	+	.	gene-b0125	hpt	Gene	protein_coding	b0125	hpt	hypoxanthine phosphoribosyltransferase	None	None
130	U00096.3	Genbank	gene	142008.0	142670.0	.	-	.	gene-b0126	can	Gene	protein_coding	b0126	can	carbonic anhydrase 2	None	None
131	U00096.3	Genbank	gene	142779.0	143705.0	.	+	.	gene-b0127	yadG	Gene	protein_coding	b0127	yadG	putative ABC transporter ATP-binding protein YadG	None	None
132	U00096.3	Genbank	gene	143702.0	144472.0	.	+	.	gene-b0128	yadH	Gene	protein_coding	b0128	yadH	putative ABC transporter membrane subunit YadH	None	None
133	U00096.3	Genbank	gene	144577.0	145017.0	.	+	.	gene-b0129	yadI	Gene	protein_coding	b0129	yadI	putative PTS enzyme IIA component YadI	None	None
134	U00096.3	Genbank	gene	145081.0	146310.0	.	+	.	gene-b0130	yadE	Gene	protein_coding	b0130	yadE	putative polysaccharide deacetylase lipoprotein YadE	None	None
135	U00096.3	Genbank	gene	146314.0	146694.0	.	-	.	gene-b0131	panD	Gene	protein_coding	b0131	panD	aspartate 1-decarboxylase proenzyme	None	None
136	U00096.3	Genbank	gene	146968.0	147870.0	.	+	.	gene-b0132	rpnC	Gene	protein_coding	b0132	rpnC	recombination-promoting nuclease RpnC	None	None
137	U00096.3	Genbank	gene	147944.0	148795.0	.	-	.	gene-b0133	panC	Gene	protein_coding	b0133	panC	pantothenate synthetase	None	None
138	U00096.3	Genbank	gene	148807.0	149601.0	.	-	.	gene-b0134	panB	Gene	protein_coding	b0134	panB	3-methyl-2-oxobutanoate hydroxymethyltransferase	None	None
139	U00096.3	Genbank	gene	149715.0	150953.0	.	-	.	gene-b0135	yadC	Gene	protein_coding	b0135	yadC	fimbrial tip-adhesin YadC	None	None
140	U00096.3	Genbank	gene	151003.0	151599.0	.	-	.	gene-b0136	yadK	Gene	protein_coding	b0136	yadK	putative fimbrial protein YadK	None	None
141	U00096.3	Genbank	gene	151626.0	152231.0	.	-	.	gene-b0137	yadL	Gene	protein_coding	b0137	yadL	putative fimbrial protein YadL	None	None
142	U00096.3	Genbank	gene	152243.0	152812.0	.	-	.	gene-b0138	yadM	Gene	protein_coding	b0138	yadM	putative fimbrial protein YadM	None	None
143	U00096.3	Genbank	gene	152829.0	155426.0	.	-	.	gene-b0139	htrE	Gene	protein_coding	b0139	htrE	putative fimbrial usher protein HtrE	None	None
144	U00096.3	Genbank	gene	155461.0	156201.0	.	-	.	gene-b0140	yadV	Gene	protein_coding	b0140	yadV	putative fimbrial chaperone YadV	None	None
145	U00096.3	Genbank	gene	156299.0	156883.0	.	-	.	gene-b0141	yadN	Gene	protein_coding	b0141	yadN	putative fimbrial protein YadN	None	None
146	U00096.3	Genbank	gene	157253.0	157732.0	.	-	.	gene-b0142	folK	Gene	protein_coding	b0142	folK	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	None	None
147	U00096.3	Genbank	gene	157729.0	159126.0	.	-	.	gene-b0143	pcnB	Gene	protein_coding	b0143	pcnB	poly(A) polymerase I	None	None
148	U00096.3	Genbank	gene	159186.0	160112.0	.	-	.	gene-b0144	gluQ	Gene	protein_coding	b0144	gluQ	glutamyl-Q tRNA(Asp) synthetase	None	None
149	U00096.3	Genbank	gene	160149.0	160604.0	.	-	.	gene-b0145	dksA	Gene	protein_coding	b0145	dksA	RNA polymerase-binding transcription factor DksA	None	None
150	U00096.3	Genbank	gene	160782.0	161486.0	.	-	.	gene-b0146	sfsA	Gene	protein_coding	b0146	sfsA	sugar fermentation stimulation protein A	None	None
151	U00096.3	Genbank	gene	161501.0	162031.0	.	-	.	gene-b0147	thpR	Gene	protein_coding	b0147	thpR	RNA 2'%2C3'-cyclic phosphodiesterase	None	None
152	U00096.3	Genbank	gene	162105.0	164534.0	.	+	.	gene-b0148	hrpB	Gene	protein_coding	b0148	hrpB	RNA-dependent NTPase HrpB	None	None
153	U00096.3	Genbank	gene	164730.0	167264.0	.	+	.	gene-b0149	mrcB	Gene	protein_coding	b0149	mrcB	PBP-1Bgamma	None	None
154	U00096.3	Genbank	gene	167484.0	169727.0	.	+	.	gene-b0150	fhuA	Gene	protein_coding	b0150	fhuA	ferrichrome outer membrane transporter/phage receptor	None	None
155	U00096.3	Genbank	gene	169778.0	170575.0	.	+	.	gene-b0151	fhuC	Gene	protein_coding	b0151	fhuC	Fe(3(+)) hydroxamate ABC transporter ATP binding subunit	None	None
156	U00096.3	Genbank	gene	170575.0	171465.0	.	+	.	gene-b0152	fhuD	Gene	protein_coding	b0152	fhuD	Fe(3(+)) hydroxamate ABC transporter periplasmic binding protein	None	None
157	U00096.3	Genbank	gene	171462.0	173444.0	.	+	.	gene-b0153	fhuB	Gene	protein_coding	b0153	fhuB	Fe(3(+)) hydroxamate ABC transporter membrane subunit	None	None
158	U00096.3	Genbank	gene	173602.0	174882.0	.	-	.	gene-b0154	hemL	Gene	protein_coding	b0154	hemL	glutamate-1-semialdehyde 2%2C1-aminomutase	None	None
159	U00096.3	Genbank	gene	175048.0	175095.0	.	+	.	gene-b4765	yadX	Gene	protein_coding	b4765	yadX	protein YadX	None	None
160	U00096.3	Genbank	gene	175107.0	176528.0	.	+	.	gene-b0155	clcA	Gene	protein_coding	b0155	clcA	chloride:H(+) antiporter ClcA	None	None
161	U00096.3	Genbank	gene	176552.0	176617.0	.	+	.	gene-b4728	yadW	Gene	protein_coding	b4728	yadW	protein YadW	None	None
162	U00096.3	Genbank	gene	176610.0	176954.0	.	+	.	gene-b0156	erpA	Gene	protein_coding	b0156	erpA	iron-sulfur cluster insertion protein ErpA	None	None
163	U00096.3	Genbank	gene	177001.0	177624.0	.	-	.	gene-b0157	yadS	Gene	protein_coding	b0157	yadS	PF03458 family protein YadS	None	None
164	U00096.3	Genbank	gene	177662.0	178462.0	.	-	.	gene-b0158	btuF	Gene	protein_coding	b0158	btuF	vitamin B12 ABC transporter periplasmic binding protein	None	None
165	U00096.3	Genbank	gene	178455.0	179153.0	.	-	.	gene-b0159	mtn	Gene	protein_coding	b0159	mtn	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	None	None
166	U00096.3	Genbank	gene	179237.0	180754.0	.	+	.	gene-b0160	dgt	Gene	protein_coding	b0160	dgt	dGTP triphosphohydrolase	None	None
167	U00096.3	Genbank	gene	180884.0	182308.0	.	+	.	gene-b0161	degP	Gene	protein_coding	b0161	degP	periplasmic serine endoprotease DegP	None	None
